gene_name,ensembl_gene_id,x,y,cluster_no,location_name
UBA7,ENSG00000182179,0.0019,0.3466,47,"Spleen - Immune response"
VMO1,ENSG00000182853,-0.0066,0.3527,47,"Spleen - Immune response"
GJD3,ENSG00000183153,0.0160,0.3245,47,"Spleen - Immune response"
FAM43A,ENSG00000185112,0.0184,0.3254,47,"Spleen - Immune response"
SIGIRR,ENSG00000185187,0.0153,0.3169,47,"Spleen - Immune response"
IFITM2,ENSG00000185201,0.0334,0.3026,47,"Spleen - Immune response"
SOCS1,ENSG00000185338,0.0056,0.3295,47,"Spleen - Immune response"
BLOC1S4,ENSG00000186222,0.0080,0.3324,47,"Spleen - Immune response"
ZNF75D,ENSG00000186376,0.0020,0.3043,47,"Spleen - Immune response"
BTN3A2,ENSG00000186470,-0.0083,0.3619,47,"Spleen - Immune response"
TNFRSF4,ENSG00000186827,0.0130,0.3404,47,"Spleen - Immune response"
FAM9C,ENSG00000187268,-0.0001,0.3467,47,"Spleen - Immune response"
NDOR1,ENSG00000188566,-0.1597,-0.1237,47,"Spleen - Immune response"
ENSG00000188897,ENSG00000188897,-0.0043,0.3517,47,"Spleen - Immune response"
ADAT2,ENSG00000189007,0.0102,0.3068,47,"Spleen - Immune response"
KIR2DL4,ENSG00000189013,0.0029,0.3438,47,"Spleen - Immune response"
NCR1,ENSG00000189430,-0.0078,0.3538,47,"Spleen - Immune response"
HLA-DRB1,ENSG00000196126,0.0018,0.3511,47,"Spleen - Immune response"
ZNF700,ENSG00000196757,0.0092,0.3070,47,"Spleen - Immune response"
TMEM26,ENSG00000196932,0.0010,0.3495,47,"Spleen - Immune response"
EOLA2,ENSG00000197021,-0.0224,0.3049,47,"Spleen - Immune response"
ARRDC1,ENSG00000197070,0.1347,0.0275,47,"Spleen - Immune response"
UAP1L1,ENSG00000197355,0.0112,0.3326,47,"Spleen - Immune response"
AKAP17A,ENSG00000197976,0.0090,0.2985,47,"Spleen - Immune response"
IRAK4,ENSG00000198001,0.0025,0.3200,47,"Spleen - Immune response"
TOR4A,ENSG00000198113,0.0114,0.3275,47,"Spleen - Immune response"
DLL1,ENSG00000198719,0.0172,0.3198,47,"Spleen - Immune response"
HLA-DMA,ENSG00000204257,0.0114,0.3290,47,"Spleen - Immune response"
PSMB8,ENSG00000204264,0.0130,0.3233,47,"Spleen - Immune response"
TAP2,ENSG00000204267,0.0121,0.3254,47,"Spleen - Immune response"
MICB,ENSG00000204516,0.0059,0.3395,47,"Spleen - Immune response"
HLA-C,ENSG00000204525,0.0101,0.3293,47,"Spleen - Immune response"
LILRB3,ENSG00000204577,-0.0246,0.3675,47,"Spleen - Immune response"
HLA-E,ENSG00000204592,0.0212,0.3248,47,"Spleen - Immune response"
HLA-F,ENSG00000204642,0.0117,0.3295,47,"Spleen - Immune response"
SNX2,ENSG00000205302,0.0140,0.3212,47,"Spleen - Immune response"
HLA-A,ENSG00000206503,0.0139,0.3238,47,"Spleen - Immune response"
IRF9,ENSG00000213928,0.0123,0.3258,47,"Spleen - Immune response"
ITGA1,ENSG00000213949,0.0187,0.3145,47,"Spleen - Immune response"
HLA-DPB1,ENSG00000223865,0.0107,0.3349,47,"Spleen - Immune response"
PIGBOS1,ENSG00000225973,0.0065,0.3253,47,"Spleen - Immune response"
TAPBP,ENSG00000231925,0.0139,0.3173,47,"Spleen - Immune response"
H2BC12L,ENSG00000234289,0.0353,-0.0568,47,"Spleen - Immune response"
HLA-B,ENSG00000234745,0.0135,0.3327,47,"Spleen - Immune response"
HLA-DQA2,ENSG00000237541,0.0133,0.3314,47,"Spleen - Immune response"
PSMB9,ENSG00000240065,0.0124,0.3306,47,"Spleen - Immune response"
KIR3DL2,ENSG00000240403,-0.0004,0.3464,47,"Spleen - Immune response"
HLA-DMB,ENSG00000242574,0.0109,0.3335,47,"Spleen - Immune response"
KIR2DL3,ENSG00000243772,0.0007,0.3456,47,"Spleen - Immune response"
LILRA6,ENSG00000244482,-0.0058,0.3531,47,"Spleen - Immune response"
ENSG00000248235,ENSG00000248235,0.0062,0.3395,47,"Spleen - Immune response"
ENSG00000249240,ENSG00000249240,-0.0123,0.3684,47,"Spleen - Immune response"
NAIP,ENSG00000249437,0.0045,0.3404,47,"Spleen - Immune response"
ENSG00000250264,ENSG00000250264,0.0099,0.3310,47,"Spleen - Immune response"
CDK3,ENSG00000250506,0.0298,-0.0679,47,"Spleen - Immune response"
SHANK3,ENSG00000251322,0.0218,0.3300,47,"Spleen - Immune response"
NOX5,ENSG00000255346,-0.0025,0.3490,47,"Spleen - Immune response"
TRIM34,ENSG00000258659,0.0021,0.3506,47,"Spleen - Immune response"
IKBKG,ENSG00000269335,0.0103,0.3076,47,"Spleen - Immune response"
CCL14,ENSG00000276409,0.1058,0.2407,47,"Spleen - Immune response"
GIMAP1-GIMAP5,ENSG00000281887,0.0107,0.3373,47,"Spleen - Immune response"
ENSG00000284292,ENSG00000284292,0.0111,0.3268,47,"Spleen - Immune response"
ENSG00000284554,ENSG00000284554,0.0007,0.3461,47,"Spleen - Immune response"
SLC25A5,ENSG00000005022,0.1979,0.0253,48,"Stomach - Proteolysis"
BAIAP2L1,ENSG00000006453,0.1527,0.0186,48,"Stomach - Proteolysis"
DPEP1,ENSG00000015413,0.0882,0.0113,48,"Stomach - Proteolysis"
XYLT2,ENSG00000015532,0.1605,0.0321,48,"Stomach - Proteolysis"
CD44,ENSG00000026508,-0.3473,0.5925,48,"Stomach - Proteolysis"
RAB27B,ENSG00000041353,0.1769,0.0237,48,"Stomach - Proteolysis"
TRIT1,ENSG00000043514,0.1829,0.0416,48,"Stomach - Proteolysis"
EPN3,ENSG00000049283,-0.3349,0.5955,48,"Stomach - Proteolysis"
NEDD4L,ENSG00000049759,0.1359,0.0029,48,"Stomach - Proteolysis"
PRSS8,ENSG00000052344,0.1754,0.0251,48,"Stomach - Proteolysis"
ALDH18A1,ENSG00000059573,0.1258,0.0128,48,"Stomach - Proteolysis"
ERBB3,ENSG00000065361,0.1648,0.0192,48,"Stomach - Proteolysis"
CLDN18,ENSG00000066405,0.2166,0.0402,48,"Stomach - Proteolysis"
LLGL2,ENSG00000073350,0.1643,0.0196,48,"Stomach - Proteolysis"
TRAF4,ENSG00000076604,0.1776,0.0259,48,"Stomach - Proteolysis"
CHMP2B,ENSG00000083937,0.2570,0.0526,48,"Stomach - Proteolysis"
SLC9A1,ENSG00000090020,0.1880,0.0355,48,"Stomach - Proteolysis"
EPB41L4B,ENSG00000095203,0.0908,0.0117,48,"Stomach - Proteolysis"
NANS,ENSG00000095380,0.2255,0.0470,48,"Stomach - Proteolysis"
PGC,ENSG00000096088,0.2181,0.0403,48,"Stomach - Proteolysis"
LGALS2,ENSG00000100079,0.2411,0.0341,48,"Stomach - Proteolysis"
BIK,ENSG00000100290,0.1963,0.0542,48,"Stomach - Proteolysis"
VSIG1,ENSG00000101842,0.2189,0.0385,48,"Stomach - Proteolysis"
ELMO3,ENSG00000102890,0.1782,0.0291,48,"Stomach - Proteolysis"
ESRP1,ENSG00000104413,0.1877,0.0365,48,"Stomach - Proteolysis"
GFUS,ENSG00000104522,0.1327,0.0133,48,"Stomach - Proteolysis"
KCNN4,ENSG00000104783,0.1874,0.0466,48,"Stomach - Proteolysis"
RAB3D,ENSG00000105514,0.1786,0.0425,48,"Stomach - Proteolysis"
ATP4A,ENSG00000105675,0.2172,0.0403,48,"Stomach - Proteolysis"
LSR,ENSG00000105699,0.1245,0.0141,48,"Stomach - Proteolysis"
TSPAN13,ENSG00000106537,0.2281,0.0398,48,"Stomach - Proteolysis"
CA9,ENSG00000107159,0.2150,0.0420,48,"Stomach - Proteolysis"
XPNPEP1,ENSG00000108039,0.1089,0.0133,48,"Stomach - Proteolysis"
P2RX1,ENSG00000108405,0.2114,0.0405,48,"Stomach - Proteolysis"
LGALS3BP,ENSG00000108679,0.2394,0.0588,48,"Stomach - Proteolysis"
ANXA10,ENSG00000109511,0.2203,0.0415,48,"Stomach - Proteolysis"
SLC35F2,ENSG00000110660,0.2317,0.0150,48,"Stomach - Proteolysis"
C3orf52,ENSG00000114529,0.1839,0.0308,48,"Stomach - Proteolysis"
MOGS,ENSG00000115275,0.1052,0.0053,48,"Stomach - Proteolysis"
OTX1,ENSG00000115507,0.1785,0.0456,48,"Stomach - Proteolysis"
NR5A2,ENSG00000116833,0.0853,0.0059,48,"Stomach - Proteolysis"
A4GNT,ENSG00000118017,0.1967,0.0356,48,"Stomach - Proteolysis"
AKAP7,ENSG00000118507,0.0994,0.0068,48,"Stomach - Proteolysis"
WDR55,ENSG00000120314,0.1465,0.0186,48,"Stomach - Proteolysis"
SPDEF,ENSG00000124664,0.1973,0.0492,48,"Stomach - Proteolysis"
FOXA2,ENSG00000125798,0.0842,-0.0058,48,"Stomach - Proteolysis"
OVOL2,ENSG00000125850,0.1850,0.0378,48,"Stomach - Proteolysis"
HECTD3,ENSG00000126107,0.1213,0.0105,48,"Stomach - Proteolysis"
CRACR2A,ENSG00000130038,0.2158,0.0432,48,"Stomach - Proteolysis"
CRB3,ENSG00000130545,0.1686,0.0181,48,"Stomach - Proteolysis"
MNX1,ENSG00000130675,0.0906,0.0139,48,"Stomach - Proteolysis"
SMPDL3B,ENSG00000130768,0.0826,0.0135,48,"Stomach - Proteolysis"
BARX1,ENSG00000131668,0.2177,0.0402,48,"Stomach - Proteolysis"
ITGB4,ENSG00000132470,0.2049,0.0619,48,"Stomach - Proteolysis"
SLC39A11,ENSG00000133195,0.1449,0.0179,48,"Stomach - Proteolysis"
CHIA,ENSG00000134216,0.2175,0.0422,48,"Stomach - Proteolysis"
CBLIF,ENSG00000134812,0.2179,0.0413,48,"Stomach - Proteolysis"
SLC37A2,ENSG00000134955,0.1935,0.0581,48,"Stomach - Proteolysis"
EHF,ENSG00000135373,0.2030,0.0630,48,"Stomach - Proteolysis"
MFSD9,ENSG00000135953,0.1184,0.0100,48,"Stomach - Proteolysis"
SLC22A23,ENSG00000137266,0.1683,0.0151,48,"Stomach - Proteolysis"
ITPRID2,ENSG00000138434,0.0748,0.0117,48,"Stomach - Proteolysis"
LNX2,ENSG00000139517,0.1162,0.0112,48,"Stomach - Proteolysis"
SLC39A5,ENSG00000139540,0.1160,0.0112,48,"Stomach - Proteolysis"
GALNT6,ENSG00000139629,0.2146,0.0357,48,"Stomach - Proteolysis"
PMM2,ENSG00000140650,0.1162,0.0091,48,"Stomach - Proteolysis"
CHST4,ENSG00000140835,0.2555,0.0495,48,"Stomach - Proteolysis"
HUNK,ENSG00000142149,0.0825,0.0141,48,"Stomach - Proteolysis"
SYTL1,ENSG00000142765,0.1877,0.0491,48,"Stomach - Proteolysis"
MAP3K21,ENSG00000143674,0.0966,0.0128,48,"Stomach - Proteolysis"
TAAR1,ENSG00000146399,0.2179,0.0410,48,"Stomach - Proteolysis"
TMEM181,ENSG00000146433,0.1098,0.0166,48,"Stomach - Proteolysis"
PLEKHS1,ENSG00000148735,0.2125,0.0384,48,"Stomach - Proteolysis"
LURAP1L,ENSG00000153714,0.1230,0.0097,48,"Stomach - Proteolysis"
CNKSR3,ENSG00000153721,0.2107,0.0374,48,"Stomach - Proteolysis"
GHRL,ENSG00000157017,0.2196,0.0421,48,"Stomach - Proteolysis"
KRTCAP3,ENSG00000157992,0.1595,0.0226,48,"Stomach - Proteolysis"
KCNE2,ENSG00000159197,0.2192,0.0395,48,"Stomach - Proteolysis"
TFF2,ENSG00000160181,0.2499,0.0452,48,"Stomach - Proteolysis"
TFF1,ENSG00000160182,0.2188,0.0411,48,"Stomach - Proteolysis"
ZDHHC12,ENSG00000160446,0.1514,0.0162,48,"Stomach - Proteolysis"
AQP5,ENSG00000161798,0.1824,0.0499,48,"Stomach - Proteolysis"
CMPK1,ENSG00000162368,0.2403,0.0422,48,"Stomach - Proteolysis"
AKR7A3,ENSG00000162482,0.1086,0.0122,48,"Stomach - Proteolysis"
KIAA1522,ENSG00000162522,0.1836,0.0205,48,"Stomach - Proteolysis"
CCKAR,ENSG00000163394,0.2358,0.0501,48,"Stomach - Proteolysis"
PRRC1,ENSG00000164244,0.1311,-0.0036,48,"Stomach - Proteolysis"
FOXQ1,ENSG00000164379,0.2051,0.0432,48,"Stomach - Proteolysis"
CHMP4C,ENSG00000164695,0.2041,0.0129,48,"Stomach - Proteolysis"
RASEF,ENSG00000165105,0.1220,0.0157,48,"Stomach - Proteolysis"
ARHGAP12,ENSG00000165322,0.0937,0.0090,48,"Stomach - Proteolysis"
VWA2,ENSG00000165816,0.1861,0.0383,48,"Stomach - Proteolysis"
SPINT1,ENSG00000166145,0.2124,0.0267,48,"Stomach - Proteolysis"
TMC4,ENSG00000167608,0.1597,0.0246,48,"Stomach - Proteolysis"
SPINT2,ENSG00000167642,0.2021,0.0108,48,"Stomach - Proteolysis"
PSCA,ENSG00000167653,0.2292,0.0585,48,"Stomach - Proteolysis"
GGT6,ENSG00000167741,0.1882,0.0269,48,"Stomach - Proteolysis"
VPS37C,ENSG00000167987,0.1687,0.0268,48,"Stomach - Proteolysis"
MUCL3,ENSG00000168631,0.2186,0.0417,48,"Stomach - Proteolysis"
SLC25A6,ENSG00000169100,0.1666,0.0305,48,"Stomach - Proteolysis"
PRELID1,ENSG00000169230,0.1156,0.0056,48,"Stomach - Proteolysis"
PDILT,ENSG00000169340,0.2157,0.0401,48,"Stomach - Proteolysis"
RASSF6,ENSG00000169435,0.2207,0.0345,48,"Stomach - Proteolysis"
GKN1,ENSG00000169605,0.2163,0.0388,48,"Stomach - Proteolysis"
FOXA3,ENSG00000170608,0.0900,-0.0021,48,"Stomach - Proteolysis"
TMEM51,ENSG00000171729,0.1760,0.0275,48,"Stomach - Proteolysis"
REG3A,ENSG00000172016,0.1010,0.0140,48,"Stomach - Proteolysis"
ADGRF3,ENSG00000173567,-0.0868,0.3651,48,"Stomach - Proteolysis"
KLK15,ENSG00000174562,0.1825,0.0352,48,"Stomach - Proteolysis"
KDF1,ENSG00000175707,0.1983,0.0097,48,"Stomach - Proteolysis"
ACER2,ENSG00000177076,0.2171,0.0429,48,"Stomach - Proteolysis"
PHETA2,ENSG00000177096,0.1963,0.0516,48,"Stomach - Proteolysis"
BEND3,ENSG00000178409,-0.4302,-0.0785,48,"Stomach - Proteolysis"
TRIM73,ENSG00000178809,0.1148,0.0091,48,"Stomach - Proteolysis"
ZFPM1,ENSG00000179588,0.0894,0.0111,48,"Stomach - Proteolysis"
SLC9A4,ENSG00000180251,0.2147,0.0401,48,"Stomach - Proteolysis"
ITPRID1,ENSG00000180347,-0.3813,0.5954,48,"Stomach - Proteolysis"
BACE2,ENSG00000182240,0.2096,0.0465,48,"Stomach - Proteolysis"
FBXL6,ENSG00000182325,0.1254,0.0128,48,"Stomach - Proteolysis"
LIPF,ENSG00000182333,0.2188,0.0411,48,"Stomach - Proteolysis"
GKN2,ENSG00000183607,0.2203,0.0421,48,"Stomach - Proteolysis"
FAM3B,ENSG00000183844,0.0873,0.0154,48,"Stomach - Proteolysis"
TMPRSS2,ENSG00000184012,0.1568,0.0202,48,"Stomach - Proteolysis"
NCMAP,ENSG00000184454,0.0796,0.0052,48,"Stomach - Proteolysis"
GAST,ENSG00000184502,0.2216,0.0421,48,"Stomach - Proteolysis"
SLITRK6,ENSG00000184564,0.2054,0.0554,48,"Stomach - Proteolysis"
RFX6,ENSG00000185002,0.1064,0.0141,48,"Stomach - Proteolysis"
MUC1,ENSG00000185499,0.2048,0.0412,48,"Stomach - Proteolysis"
ATP4B,ENSG00000186009,0.2188,0.0416,48,"Stomach - Proteolysis"
NOXA1,ENSG00000188747,0.1860,0.0028,48,"Stomach - Proteolysis"
CTSE,ENSG00000196188,0.2442,0.0433,48,"Stomach - Proteolysis"
C6orf141,ENSG00000197261,0.2144,0.0446,48,"Stomach - Proteolysis"
FAM177B,ENSG00000197520,0.2336,0.0408,48,"Stomach - Proteolysis"
OCLN,ENSG00000197822,0.1664,0.0060,48,"Stomach - Proteolysis"
H4C16,ENSG00000197837,0.1891,0.0495,48,"Stomach - Proteolysis"
PHETA1,ENSG00000198324,0.1175,0.0082,48,"Stomach - Proteolysis"
WWP2,ENSG00000198373,0.1865,0.0183,48,"Stomach - Proteolysis"
ZNF587,ENSG00000198466,0.1565,0.0182,48,"Stomach - Proteolysis"
SH3BGRL2,ENSG00000198478,0.1717,0.0214,48,"Stomach - Proteolysis"
CAPN8,ENSG00000203697,0.2210,0.0411,48,"Stomach - Proteolysis"
LGR4,ENSG00000205213,0.1032,0.0067,48,"Stomach - Proteolysis"
PLPP6,ENSG00000205808,0.1079,0.0085,48,"Stomach - Proteolysis"
DNASE1,ENSG00000213918,0.1049,0.0143,48,"Stomach - Proteolysis"
MUC5AC,ENSG00000215182,0.2181,0.0411,48,"Stomach - Proteolysis"
PGA4,ENSG00000229183,0.2205,0.0433,48,"Stomach - Proteolysis"
PGA3,ENSG00000229859,0.2201,0.0427,48,"Stomach - Proteolysis"
TMEM238,ENSG00000233493,0.1449,0.0175,48,"Stomach - Proteolysis"
ARHGEF38,ENSG00000236699,0.1194,0.0018,48,"Stomach - Proteolysis"
ENSG00000254706,ENSG00000254706,0.1062,0.0066,48,"Stomach - Proteolysis"
DPP3,ENSG00000254986,0.2201,0.0404,48,"Stomach - Proteolysis"
PGA5,ENSG00000256713,0.2183,0.0427,48,"Stomach - Proteolysis"
GPR142,ENSG00000257008,0.2027,0.0362,48,"Stomach - Proteolysis"
MGAM2,ENSG00000257743,0.1885,0.0339,48,"Stomach - Proteolysis"
TEN1,ENSG00000257949,0.1445,0.0141,48,"Stomach - Proteolysis"
RBM15B,ENSG00000259956,0.1615,0.0373,48,"Stomach - Proteolysis"
MIA,ENSG00000261857,0.1933,0.0470,48,"Stomach - Proteolysis"
SMIM22,ENSG00000267795,0.2194,0.0406,48,"Stomach - Proteolysis"
SLC6A14,ENSG00000268104,0.2039,0.0642,48,"Stomach - Proteolysis"
ENSG00000275674,ENSG00000275674,0.0982,0.0127,48,"Stomach - Proteolysis"
PRRT1B,ENSG00000283526,0.1196,-0.0018,48,"Stomach - Proteolysis"
BAIAP3,ENSG00000007516,-0.2276,-0.6446,49,"Pituitary gland - Hormone signaling"
NNAT,ENSG00000053438,-0.2279,-0.6432,49,"Pituitary gland - Hormone signaling"
POU1F1,ENSG00000064835,-0.2252,-0.6488,49,"Pituitary gland - Hormone signaling"
GAL,ENSG00000069482,-0.2262,-0.6480,49,"Pituitary gland - Hormone signaling"
ATP6AP1,ENSG00000071553,-0.2257,-0.6486,49,"Pituitary gland - Hormone signaling"
SF3B2,ENSG00000087365,-0.2294,-0.6366,49,"Pituitary gland - Hormone signaling"
CHGB,ENSG00000089199,-0.2274,-0.6455,49,"Pituitary gland - Hormone signaling"
MYO15A,ENSG00000091536,-0.2258,-0.6479,49,"Pituitary gland - Hormone signaling"
ZMYND8,ENSG00000101040,-0.2252,-0.6479,49,"Pituitary gland - Hormone signaling"
GPR50,ENSG00000102195,-0.2231,-0.6445,49,"Pituitary gland - Hormone signaling"
LHB,ENSG00000104826,-0.2250,-0.6491,49,"Pituitary gland - Hormone signaling"
PLD3,ENSG00000105223,-0.2275,-0.6314,49,"Pituitary gland - Hormone signaling"
GHRHR,ENSG00000106128,-0.2254,-0.6481,49,"Pituitary gland - Hormone signaling"
NPTX2,ENSG00000106236,-0.2272,-0.6453,49,"Pituitary gland - Hormone signaling"
LHX3,ENSG00000107187,-0.2265,-0.6462,49,"Pituitary gland - Hormone signaling"
GNRHR,ENSG00000109163,-0.2261,-0.6468,49,"Pituitary gland - Hormone signaling"
POMC,ENSG00000115138,-0.2260,-0.6486,49,"Pituitary gland - Hormone signaling"
MARK1,ENSG00000116141,-0.5201,-0.2288,49,"Pituitary gland - Hormone signaling"
GHSR,ENSG00000121853,-0.2272,-0.6492,49,"Pituitary gland - Hormone signaling"
CHST8,ENSG00000124302,-0.2232,-0.6453,49,"Pituitary gland - Hormone signaling"
ZNF133,ENSG00000125846,-0.2248,-0.6498,49,"Pituitary gland - Hormone signaling"
FSHB,ENSG00000131808,-0.2255,-0.6482,49,"Pituitary gland - Hormone signaling"
TSHB,ENSG00000134200,-0.2263,-0.6475,49,"Pituitary gland - Hormone signaling"
CGA,ENSG00000135346,-0.2254,-0.6485,49,"Pituitary gland - Hormone signaling"
SGSM2,ENSG00000141258,-0.2360,-0.4751,49,"Pituitary gland - Hormone signaling"
TBX19,ENSG00000143178,-0.2277,-0.6484,49,"Pituitary gland - Hormone signaling"
RADX,ENSG00000147231,-0.2469,-0.5065,49,"Pituitary gland - Hormone signaling"
IGSF1,ENSG00000147255,-0.2258,-0.6472,49,"Pituitary gland - Hormone signaling"
ARHGAP36,ENSG00000147256,-0.2240,-0.6451,49,"Pituitary gland - Hormone signaling"
DRD2,ENSG00000149295,-0.2296,-0.6224,49,"Pituitary gland - Hormone signaling"
B3GAT3,ENSG00000149541,-0.5560,-0.2451,49,"Pituitary gland - Hormone signaling"
ZFYVE27,ENSG00000155256,-0.2249,-0.6451,49,"Pituitary gland - Hormone signaling"
DIRAS3,ENSG00000162595,-0.2424,-0.4769,49,"Pituitary gland - Hormone signaling"
ZMAT1,ENSG00000166432,-0.2359,-0.4146,49,"Pituitary gland - Hormone signaling"
BSCL2,ENSG00000168000,-0.2328,-0.6219,49,"Pituitary gland - Hormone signaling"
RAB3B,ENSG00000169213,-0.2471,-0.4895,49,"Pituitary gland - Hormone signaling"
RAB24,ENSG00000169228,-0.1037,-0.1961,49,"Pituitary gland - Hormone signaling"
COL22A1,ENSG00000169436,-0.2249,-0.6479,49,"Pituitary gland - Hormone signaling"
PRL,ENSG00000172179,-0.2248,-0.6491,49,"Pituitary gland - Hormone signaling"
SNTG2,ENSG00000172554,-0.4226,-0.2206,49,"Pituitary gland - Hormone signaling"
GOLGB1,ENSG00000173230,-0.1762,-0.2901,49,"Pituitary gland - Hormone signaling"
ZDHHC24,ENSG00000174165,-0.2277,-0.6240,49,"Pituitary gland - Hormone signaling"
PROP1,ENSG00000175325,-0.2255,-0.6477,49,"Pituitary gland - Hormone signaling"
MAGEF1,ENSG00000177383,-0.2253,-0.6484,49,"Pituitary gland - Hormone signaling"
OTOS,ENSG00000178602,-0.2259,-0.6491,49,"Pituitary gland - Hormone signaling"
TH,ENSG00000180176,-0.2415,-0.4730,49,"Pituitary gland - Hormone signaling"
SIX6,ENSG00000184302,-0.2257,-0.6482,49,"Pituitary gland - Hormone signaling"
BPIFB4,ENSG00000186191,-0.2252,-0.6477,49,"Pituitary gland - Hormone signaling"
H2BC26,ENSG00000196890,-0.1121,-0.3377,49,"Pituitary gland - Hormone signaling"
AVPR1B,ENSG00000198049,-0.2285,-0.6449,49,"Pituitary gland - Hormone signaling"
ARC,ENSG00000198576,-0.2293,-0.6247,49,"Pituitary gland - Hormone signaling"
IPO9,ENSG00000198700,-0.2251,-0.6372,49,"Pituitary gland - Hormone signaling"
TMEM200C,ENSG00000206432,-0.2260,-0.4261,49,"Pituitary gland - Hormone signaling"
NPIPA7,ENSG00000214967,-0.2247,-0.6427,49,"Pituitary gland - Hormone signaling"
CDRT4,ENSG00000239704,-0.2279,-0.6436,49,"Pituitary gland - Hormone signaling"
MAGEL2,ENSG00000254585,-0.2538,-0.5065,49,"Pituitary gland - Hormone signaling"
GH1,ENSG00000259384,-0.2256,-0.6479,49,"Pituitary gland - Hormone signaling"
TGFBR3L,ENSG00000260001,-0.2257,-0.6466,49,"Pituitary gland - Hormone signaling"
ENSG00000267335,ENSG00000267335,-0.2256,-0.6477,49,"Pituitary gland - Hormone signaling"
DGKK,ENSG00000274588,-0.2272,-0.6376,49,"Pituitary gland - Hormone signaling"
ABCB5,ENSG00000004846,0.9856,-0.3269,50,"Epididymis - Male reproductive secretion"
GGCT,ENSG00000006625,0.9660,-0.3218,50,"Epididymis - Male reproductive secretion"
TFAP2B,ENSG00000008196,0.9456,-0.3254,50,"Epididymis - Male reproductive secretion"
ADAM28,ENSG00000042980,0.9932,-0.3239,50,"Epididymis - Male reproductive secretion"
ROS1,ENSG00000047936,0.9827,-0.3229,50,"Epididymis - Male reproductive secretion"
RCN1,ENSG00000049449,0.9807,-0.3238,50,"Epididymis - Male reproductive secretion"
ADAM7,ENSG00000069206,0.9938,-0.3235,50,"Epididymis - Male reproductive secretion"
MYO3B,ENSG00000071909,0.9332,-0.3278,50,"Epididymis - Male reproductive secretion"
DNAJC10,ENSG00000077232,0.9643,-0.3274,50,"Epididymis - Male reproductive secretion"
CAPN6,ENSG00000077274,0.9692,-0.3229,50,"Epididymis - Male reproductive secretion"
RABL2B,ENSG00000079974,0.9558,-0.3321,50,"Epididymis - Male reproductive secretion"
DEFB127,ENSG00000088782,0.9980,-0.3215,50,"Epididymis - Male reproductive secretion"
CRYBB1,ENSG00000100122,1.0000,-0.3293,50,"Epididymis - Male reproductive secretion"
PNPLA5,ENSG00000100341,0.9704,-0.3294,50,"Epididymis - Male reproductive secretion"
FOXRED2,ENSG00000100350,-0.2303,-0.4790,50,"Epididymis - Male reproductive secretion"
SPINT3,ENSG00000101446,0.9734,-0.3235,50,"Epididymis - Male reproductive secretion"
EPPIN,ENSG00000101448,0.9613,-0.3338,50,"Epididymis - Male reproductive secretion"
BMX,ENSG00000102010,0.9880,-0.3232,50,"Epididymis - Male reproductive secretion"
BRS3,ENSG00000102239,0.9893,-0.3255,50,"Epididymis - Male reproductive secretion"
ARMCX3,ENSG00000102401,0.2136,-0.1613,50,"Epididymis - Male reproductive secretion"
BEX4,ENSG00000102409,0.9514,-0.3322,50,"Epididymis - Male reproductive secretion"
MED31,ENSG00000108590,-0.2395,-0.4857,50,"Epididymis - Male reproductive secretion"
MPP2,ENSG00000108852,0.9538,-0.3329,50,"Epididymis - Male reproductive secretion"
SLC16A6,ENSG00000108932,0.9409,-0.3324,50,"Epididymis - Male reproductive secretion"
CCN6,ENSG00000112761,0.9648,-0.3296,50,"Epididymis - Male reproductive secretion"
ENPP5,ENSG00000112796,0.9595,-0.3313,50,"Epididymis - Male reproductive secretion"
QPCT,ENSG00000115828,0.9624,-0.3244,50,"Epididymis - Male reproductive secretion"
RCN2,ENSG00000117906,0.9613,-0.3350,50,"Epididymis - Male reproductive secretion"
NPC2,ENSG00000119655,0.9886,-0.3198,50,"Epididymis - Male reproductive secretion"
SLF2,ENSG00000119906,-0.6453,-0.0931,50,"Epididymis - Male reproductive secretion"
MAGEB4,ENSG00000120289,-0.6440,-0.0953,50,"Epididymis - Male reproductive secretion"
CLU,ENSG00000120885,0.9594,-0.3332,50,"Epididymis - Male reproductive secretion"
PRXL2A,ENSG00000122378,0.9398,-0.3333,50,"Epididymis - Male reproductive secretion"
FAM199X,ENSG00000123575,0.9351,-0.3323,50,"Epididymis - Male reproductive secretion"
CRISP1,ENSG00000124812,0.9961,-0.3269,50,"Epididymis - Male reproductive secretion"
DEFB126,ENSG00000125788,0.9948,-0.3266,50,"Epididymis - Male reproductive secretion"
CST11,ENSG00000125831,0.9906,-0.3251,50,"Epididymis - Male reproductive secretion"
DEFB129,ENSG00000125903,0.9955,-0.3210,50,"Epididymis - Male reproductive secretion"
CITED1,ENSG00000125931,0.9652,-0.3297,50,"Epididymis - Male reproductive secretion"
AMOT,ENSG00000126016,0.9639,-0.3275,50,"Epididymis - Male reproductive secretion"
ATP13A4,ENSG00000127249,-0.2214,-0.3856,50,"Epididymis - Male reproductive secretion"
SPINK2,ENSG00000128040,0.9835,-0.3263,50,"Epididymis - Male reproductive secretion"
HOXD3,ENSG00000128652,0.9801,-0.3228,50,"Epididymis - Male reproductive secretion"
DEFB118,ENSG00000131068,0.9908,-0.3249,50,"Epididymis - Male reproductive secretion"
ANO1,ENSG00000131620,0.9661,-0.3257,50,"Epididymis - Male reproductive secretion"
