gene_name,ensembl_gene_id,x,y,cluster_no,location_name
MED22,ENSG00000148297,0.4610,-0.1267,48,"Smooth muscle cells - Signal transduction"
ADRA2A,ENSG00000150594,0.4614,-0.0948,48,"Smooth muscle cells - Signal transduction"
CCDC102B,ENSG00000150636,0.4669,-0.0894,48,"Smooth muscle cells - Signal transduction"
CRIM1,ENSG00000150938,0.4578,-0.1017,48,"Smooth muscle cells - Signal transduction"
CCDC3,ENSG00000151468,0.4667,-0.0959,48,"Smooth muscle cells - Signal transduction"
EPS8,ENSG00000151491,0.4601,-0.0931,48,"Smooth muscle cells - Signal transduction"
EDNRA,ENSG00000151617,0.4527,-0.0940,48,"Smooth muscle cells - Signal transduction"
KCNE4,ENSG00000152049,0.4580,-0.0972,48,"Smooth muscle cells - Signal transduction"
LURAP1L,ENSG00000153714,0.4625,-0.1005,48,"Smooth muscle cells - Signal transduction"
ANGPT1,ENSG00000154188,0.4671,-0.0924,48,"Smooth muscle cells - Signal transduction"
SORBS2,ENSG00000154556,0.5002,-0.0758,48,"Smooth muscle cells - Signal transduction"
ADAMTS1,ENSG00000154734,0.4565,-0.1094,48,"Smooth muscle cells - Signal transduction"
MICU3,ENSG00000155970,0.4657,-0.0900,48,"Smooth muscle cells - Signal transduction"
ADAMTS4,ENSG00000158859,0.4510,-0.1177,48,"Smooth muscle cells - Signal transduction"
UBR1,ENSG00000159459,0.4465,-0.1232,48,"Smooth muscle cells - Signal transduction"
PTGER1,ENSG00000160951,0.4623,-0.0973,48,"Smooth muscle cells - Signal transduction"
IGFBP7,ENSG00000163453,0.4678,-0.0914,48,"Smooth muscle cells - Signal transduction"
HEYL,ENSG00000163909,0.4634,-0.0919,48,"Smooth muscle cells - Signal transduction"
GUCY1A1,ENSG00000164116,0.4651,-0.0945,48,"Smooth muscle cells - Signal transduction"
EGFLAM,ENSG00000164318,0.4664,-0.0903,48,"Smooth muscle cells - Signal transduction"
DCBLD1,ENSG00000164465,0.4675,-0.0868,48,"Smooth muscle cells - Signal transduction"
GEM,ENSG00000164949,0.4622,-0.1066,48,"Smooth muscle cells - Signal transduction"
CLMN,ENSG00000165959,0.4605,-0.0962,48,"Smooth muscle cells - Signal transduction"
AVPR1A,ENSG00000166148,0.4611,-0.0954,48,"Smooth muscle cells - Signal transduction"
RBPMS2,ENSG00000166831,0.4726,-0.0845,48,"Smooth muscle cells - Signal transduction"
KLHL26,ENSG00000167487,0.4630,-0.1041,48,"Smooth muscle cells - Signal transduction"
AXL,ENSG00000167601,0.4714,-0.1111,48,"Smooth muscle cells - Signal transduction"
VASN,ENSG00000168140,0.4406,-0.1017,48,"Smooth muscle cells - Signal transduction"
NT5DC2,ENSG00000168268,0.4661,-0.0886,48,"Smooth muscle cells - Signal transduction"
FILIP1L,ENSG00000168386,0.4721,-0.0972,48,"Smooth muscle cells - Signal transduction"
HSPB2,ENSG00000170276,0.4858,-0.0678,48,"Smooth muscle cells - Signal transduction"
B3GNT2,ENSG00000170340,0.4541,-0.0935,48,"Smooth muscle cells - Signal transduction"
KCNK3,ENSG00000171303,0.4600,-0.0929,48,"Smooth muscle cells - Signal transduction"
PTEN,ENSG00000171862,0.4707,-0.1037,48,"Smooth muscle cells - Signal transduction"
ADRA1D,ENSG00000171873,0.4611,-0.0945,48,"Smooth muscle cells - Signal transduction"
CYCS,ENSG00000172115,0.4494,-0.0832,48,"Smooth muscle cells - Signal transduction"
ID4,ENSG00000172201,0.4444,-0.0822,48,"Smooth muscle cells - Signal transduction"
RCAN2,ENSG00000172348,0.4674,-0.0937,48,"Smooth muscle cells - Signal transduction"
CCL19,ENSG00000172724,0.4626,-0.1033,48,"Smooth muscle cells - Signal transduction"
MRGPRF,ENSG00000172935,0.4760,-0.0880,48,"Smooth muscle cells - Signal transduction"
SNCG,ENSG00000173267,0.4358,-0.1140,48,"Smooth muscle cells - Signal transduction"
CSPG4,ENSG00000173546,0.4750,-0.0924,48,"Smooth muscle cells - Signal transduction"
NUDT4,ENSG00000173598,0.4579,-0.0961,48,"Smooth muscle cells - Signal transduction"
NET1,ENSG00000173848,0.4619,-0.0930,48,"Smooth muscle cells - Signal transduction"
C1QTNF1,ENSG00000173918,0.4651,-0.0972,48,"Smooth muscle cells - Signal transduction"
ADCY6,ENSG00000174233,0.4663,-0.0874,48,"Smooth muscle cells - Signal transduction"
ARHGAP1,ENSG00000175220,0.4726,-0.0970,48,"Smooth muscle cells - Signal transduction"
SCN4B,ENSG00000177098,0.4591,-0.0967,48,"Smooth muscle cells - Signal transduction"
APOLD1,ENSG00000178878,0.4556,-0.1056,48,"Smooth muscle cells - Signal transduction"
HES7,ENSG00000179111,0.4689,-0.0975,48,"Smooth muscle cells - Signal transduction"
FOXS1,ENSG00000179772,0.4633,-0.0907,48,"Smooth muscle cells - Signal transduction"
OAZ2,ENSG00000180304,0.4544,-0.1183,48,"Smooth muscle cells - Signal transduction"
SSTR2,ENSG00000180616,0.4665,-0.0907,48,"Smooth muscle cells - Signal transduction"
OR51E1,ENSG00000180785,0.4642,-0.0928,48,"Smooth muscle cells - Signal transduction"
MOB2,ENSG00000182208,0.4681,-0.0946,48,"Smooth muscle cells - Signal transduction"
CRIP2,ENSG00000182809,0.4720,-0.0943,48,"Smooth muscle cells - Signal transduction"
COL18A1,ENSG00000182871,0.4655,-0.0921,48,"Smooth muscle cells - Signal transduction"
GJC1,ENSG00000182963,0.4626,-0.0929,48,"Smooth muscle cells - Signal transduction"
PTGDR2,ENSG00000183134,0.4614,-0.0975,48,"Smooth muscle cells - Signal transduction"
BCOR,ENSG00000183337,0.4395,-0.1305,48,"Smooth muscle cells - Signal transduction"
FAM162B,ENSG00000183807,0.4649,-0.0876,48,"Smooth muscle cells - Signal transduction"
KIRREL1,ENSG00000183853,0.4597,-0.0984,48,"Smooth muscle cells - Signal transduction"
SLIT3,ENSG00000184347,0.4893,-0.1140,48,"Smooth muscle cells - Signal transduction"
PTP4A3,ENSG00000184489,0.4606,-0.0963,48,"Smooth muscle cells - Signal transduction"
STING1,ENSG00000184584,0.4404,-0.1383,48,"Smooth muscle cells - Signal transduction"
NR2F2,ENSG00000185551,0.4374,-0.0949,48,"Smooth muscle cells - Signal transduction"
NTF3,ENSG00000185652,0.4592,-0.0954,48,"Smooth muscle cells - Signal transduction"
C11orf96,ENSG00000187479,0.4551,-0.0988,48,"Smooth muscle cells - Signal transduction"
COL4A1,ENSG00000187498,0.4626,-0.0991,48,"Smooth muscle cells - Signal transduction"
GJA4,ENSG00000187513,0.4607,-0.0984,48,"Smooth muscle cells - Signal transduction"
PEAR1,ENSG00000187800,0.4612,-0.0964,48,"Smooth muscle cells - Signal transduction"
PABIR1,ENSG00000187866,0.4589,-0.0925,48,"Smooth muscle cells - Signal transduction"
HES4,ENSG00000188290,0.4411,-0.0864,48,"Smooth muscle cells - Signal transduction"
GPR21,ENSG00000188394,0.4586,-0.0909,48,"Smooth muscle cells - Signal transduction"
HMX3,ENSG00000188620,0.4560,-0.1095,48,"Smooth muscle cells - Signal transduction"
CACNA1H,ENSG00000196557,0.4674,-0.0933,48,"Smooth muscle cells - Signal transduction"
COL27A1,ENSG00000196739,0.4567,-0.0920,48,"Smooth muscle cells - Signal transduction"
ARID5A,ENSG00000196843,0.4529,-0.1153,48,"Smooth muscle cells - Signal transduction"
PGAP1,ENSG00000197121,0.4538,-0.1333,48,"Smooth muscle cells - Signal transduction"
PDGFA,ENSG00000197461,0.4579,-0.0976,48,"Smooth muscle cells - Signal transduction"
GRK5,ENSG00000198873,0.4845,-0.1062,48,"Smooth muscle cells - Signal transduction"
NMS,ENSG00000204640,0.4594,-0.0957,48,"Smooth muscle cells - Signal transduction"
GPR20,ENSG00000204882,0.4633,-0.0935,48,"Smooth muscle cells - Signal transduction"
MT1A,ENSG00000205362,0.4630,-0.0983,48,"Smooth muscle cells - Signal transduction"
MT1M,ENSG00000205364,0.4617,-0.0988,48,"Smooth muscle cells - Signal transduction"
RGL3,ENSG00000205517,0.4534,-0.0890,48,"Smooth muscle cells - Signal transduction"
IFITM5,ENSG00000206013,0.4603,-0.1008,48,"Smooth muscle cells - Signal transduction"
KLHL23,ENSG00000213160,0.4640,-0.0906,48,"Smooth muscle cells - Signal transduction"
LBH,ENSG00000213626,0.4615,-0.0940,48,"Smooth muscle cells - Signal transduction"
S1PR3,ENSG00000213694,0.4467,-0.0923,48,"Smooth muscle cells - Signal transduction"
ITGA1,ENSG00000213949,0.4837,-0.1081,48,"Smooth muscle cells - Signal transduction"
NEURL1B,ENSG00000214357,0.4533,-0.1097,48,"Smooth muscle cells - Signal transduction"
FADS3,ENSG00000221968,0.4405,-0.1267,48,"Smooth muscle cells - Signal transduction"
KLLN,ENSG00000227268,0.4589,-0.0977,48,"Smooth muscle cells - Signal transduction"
MFRP,ENSG00000235718,0.4602,-0.1090,48,"Smooth muscle cells - Signal transduction"
TAS2R39,ENSG00000236398,0.4664,-0.0905,48,"Smooth muscle cells - Signal transduction"
ARHGEF25,ENSG00000240771,0.4652,-0.0996,48,"Smooth muscle cells - Signal transduction"
RTL5,ENSG00000242732,0.4609,-0.1090,48,"Smooth muscle cells - Signal transduction"
TMEM200B,ENSG00000253304,0.4593,-0.0961,48,"Smooth muscle cells - Signal transduction"
DUXA,ENSG00000258873,0.4742,-0.0904,48,"Smooth muscle cells - Signal transduction"
LIX1L,ENSG00000271601,0.4758,-0.1061,48,"Smooth muscle cells - Signal transduction"
ADRA2B,ENSG00000274286,0.4622,-0.0976,48,"Smooth muscle cells - Signal transduction"
KRIT1,ENSG00000001631,0.1842,-0.4446,49,"Non-specific - Transcription"
ARF5,ENSG00000004059,0.2268,-0.4698,49,"Non-specific - Transcription"
NME1-NME2,ENSG00000011052,0.2330,-0.4824,49,"Non-specific - Transcription"
KDM5D,ENSG00000012817,0.1688,-0.4767,49,"Non-specific - Transcription"
MATR3,ENSG00000015479,0.2288,-0.4829,49,"Non-specific - Transcription"
FAM13B,ENSG00000031003,0.2183,-0.4808,49,"Non-specific - Transcription"
PIAS1,ENSG00000033800,0.2049,-0.4665,49,"Non-specific - Transcription"
MAT2B,ENSG00000038274,0.2094,-0.4828,49,"Non-specific - Transcription"
EDC4,ENSG00000038358,0.1880,-0.4940,49,"Non-specific - Transcription"
ZNF800,ENSG00000048405,0.2229,-0.4380,49,"Non-specific - Transcription"
THOC3,ENSG00000051596,0.2479,-0.4719,49,"Non-specific - Transcription"
ZC3H11A,ENSG00000058673,0.2016,-0.4740,49,"Non-specific - Transcription"
MRPS24,ENSG00000062582,0.2411,-0.4801,49,"Non-specific - Transcription"
U2AF2,ENSG00000063244,0.1851,-0.4901,49,"Non-specific - Transcription"
TAF2,ENSG00000064313,0.1825,-0.2242,49,"Non-specific - Transcription"
ZNF76,ENSG00000065029,0.1943,-0.4571,49,"Non-specific - Transcription"
SLC9A3,ENSG00000066230,0.2409,-0.4817,49,"Non-specific - Transcription"
ZFY,ENSG00000067646,0.1704,-0.4330,49,"Non-specific - Transcription"
NUP133,ENSG00000069248,0.1817,-0.4840,49,"Non-specific - Transcription"
ZXDC,ENSG00000070476,0.1812,-0.4926,49,"Non-specific - Transcription"
CPSF1,ENSG00000071894,0.1561,-0.5171,49,"Non-specific - Transcription"
TRNT1,ENSG00000072756,0.1629,-0.2259,49,"Non-specific - Transcription"
SMARCE1,ENSG00000073584,0.2358,-0.4734,49,"Non-specific - Transcription"
BCAP29,ENSG00000075790,0.2382,-0.4826,49,"Non-specific - Transcription"
LRCH4,ENSG00000077454,0.1433,-0.4850,49,"Non-specific - Transcription"
SRCAP,ENSG00000080603,0.1882,-0.4972,49,"Non-specific - Transcription"
PCDHGA2,ENSG00000081853,0.2651,-0.4467,49,"Non-specific - Transcription"
C5orf22,ENSG00000082213,0.2253,-0.4595,49,"Non-specific - Transcription"
RRN3,ENSG00000085721,0.2307,-0.4783,49,"Non-specific - Transcription"
CRLS1,ENSG00000088766,0.2130,-0.4881,49,"Non-specific - Transcription"
HAUS4,ENSG00000092036,0.2227,-0.4762,49,"Non-specific - Transcription"
RNF31,ENSG00000092098,0.2221,-0.4868,49,"Non-specific - Transcription"
DHPS,ENSG00000095059,0.2275,0.2685,49,"Non-specific - Transcription"
PSMD5,ENSG00000095261,0.2064,-0.4778,49,"Non-specific - Transcription"
CWF19L1,ENSG00000095485,0.1983,-0.4381,49,"Non-specific - Transcription"
MADCAM1,ENSG00000099866,0.2597,-0.4543,49,"Non-specific - Transcription"
DDTL,ENSG00000099974,0.2417,-0.4894,49,"Non-specific - Transcription"
GSTT2,ENSG00000099984,0.2613,-0.4545,49,"Non-specific - Transcription"
SF3A1,ENSG00000099995,0.1763,-0.4988,49,"Non-specific - Transcription"
SBF1,ENSG00000100241,0.1721,-0.4932,49,"Non-specific - Transcription"
TRPC4AP,ENSG00000100991,0.1981,-0.4854,49,"Non-specific - Transcription"
RPAP1,ENSG00000103932,0.1753,-0.4855,49,"Non-specific - Transcription"
INTS9,ENSG00000104299,0.1729,-0.4374,49,"Non-specific - Transcription"
HNRNPL,ENSG00000104824,0.1903,-0.5002,49,"Non-specific - Transcription"
CLASRP,ENSG00000104859,0.2044,-0.4854,49,"Non-specific - Transcription"
SF3A2,ENSG00000104897,0.1915,-0.4943,49,"Non-specific - Transcription"
CCDC61,ENSG00000104983,0.1689,-0.4910,49,"Non-specific - Transcription"
NAPA,ENSG00000105402,0.2226,-0.4761,49,"Non-specific - Transcription"
WDR83OS,ENSG00000105583,0.1998,-0.4927,49,"Non-specific - Transcription"
ZNF574,ENSG00000105732,0.2644,-0.2208,49,"Non-specific - Transcription"
RASA4,ENSG00000105808,0.2716,-0.4394,49,"Non-specific - Transcription"
HOXA1,ENSG00000105991,0.2602,-0.4587,49,"Non-specific - Transcription"
HOXA2,ENSG00000105996,0.2608,-0.4513,49,"Non-specific - Transcription"
HOXA3,ENSG00000105997,0.2675,-0.4395,49,"Non-specific - Transcription"
HOXA5,ENSG00000106004,0.3944,-0.1366,49,"Non-specific - Transcription"
NOD1,ENSG00000106100,0.2594,-0.4607,49,"Non-specific - Transcription"
RIGI,ENSG00000107201,0.2568,-0.4565,49,"Non-specific - Transcription"
CDK5RAP3,ENSG00000108465,0.2156,-0.4926,49,"Non-specific - Transcription"
DPH1,ENSG00000108963,0.2369,-0.4932,49,"Non-specific - Transcription"
CPZ,ENSG00000109625,0.2596,-0.4584,49,"Non-specific - Transcription"
SNX15,ENSG00000110025,0.2418,0.2803,49,"Non-specific - Transcription"
NOP2,ENSG00000111641,0.2196,-0.4876,49,"Non-specific - Transcription"
TMCO6,ENSG00000113119,0.2267,-0.4715,49,"Non-specific - Transcription"
TBCCD1,ENSG00000113838,0.2081,-0.4912,49,"Non-specific - Transcription"
EXOC8,ENSG00000116903,0.2173,-0.2470,49,"Non-specific - Transcription"
ZNF684,ENSG00000117010,0.1644,-0.3561,49,"Non-specific - Transcription"
GPR89A,ENSG00000117262,0.1450,0.0002,49,"Non-specific - Transcription"
TXNDC12,ENSG00000117862,0.2198,-0.4809,49,"Non-specific - Transcription"
TGIF2,ENSG00000118707,0.2692,-0.2094,49,"Non-specific - Transcription"
PPP6C,ENSG00000119414,0.1500,-0.1541,49,"Non-specific - Transcription"
ZNF410,ENSG00000119725,0.1852,-0.4841,49,"Non-specific - Transcription"
MTRF1,ENSG00000120662,0.1871,-0.4269,49,"Non-specific - Transcription"
UBIAD1,ENSG00000120942,0.1689,-0.4872,49,"Non-specific - Transcription"
RWDD3,ENSG00000122481,0.2264,-0.4891,49,"Non-specific - Transcription"
MRM2,ENSG00000122687,0.2179,-0.4935,49,"Non-specific - Transcription"
SLC25A51,ENSG00000122696,0.2031,-0.4790,49,"Non-specific - Transcription"
RBM19,ENSG00000122965,0.1631,-0.4930,49,"Non-specific - Transcription"
TSFM,ENSG00000123297,0.2285,-0.4781,49,"Non-specific - Transcription"
NCOA5,ENSG00000124160,0.2021,-0.4679,49,"Non-specific - Transcription"
ZNF45,ENSG00000124459,0.2228,-0.4802,49,"Non-specific - Transcription"
PEX6,ENSG00000124587,0.1705,-0.5021,49,"Non-specific - Transcription"
MKKS,ENSG00000125863,0.2348,-0.4800,49,"Non-specific - Transcription"
ZNF436,ENSG00000125945,0.2634,-0.4436,49,"Non-specific - Transcription"
CEP250,ENSG00000126001,0.1493,-0.4659,49,"Non-specific - Transcription"
BECN1,ENSG00000126581,0.2829,-0.2749,49,"Non-specific - Transcription"
ZNF384,ENSG00000126746,0.1795,-0.4991,49,"Non-specific - Transcription"
ZNF484,ENSG00000127081,0.1924,-0.4775,49,"Non-specific - Transcription"
UBR4,ENSG00000127481,0.1860,-0.4904,49,"Non-specific - Transcription"
ELL3,ENSG00000128886,0.2471,-0.4727,49,"Non-specific - Transcription"
KRI1,ENSG00000129347,0.2192,-0.4828,49,"Non-specific - Transcription"
CAPN7,ENSG00000131375,0.1970,-0.4667,49,"Non-specific - Transcription"
ANKHD1,ENSG00000131503,0.2367,-0.4841,49,"Non-specific - Transcription"
CHD1L,ENSG00000131778,0.1935,-0.4702,49,"Non-specific - Transcription"
DCAF8,ENSG00000132716,0.2105,-0.4764,49,"Non-specific - Transcription"
MMACHC,ENSG00000132763,0.2410,-0.4772,49,"Non-specific - Transcription"
XPO4,ENSG00000132953,0.1908,-0.4723,49,"Non-specific - Transcription"
COX16,ENSG00000133983,0.2314,-0.4820,49,"Non-specific - Transcription"
AP4B1,ENSG00000134262,0.2061,-0.4614,49,"Non-specific - Transcription"
RINT1,ENSG00000135249,0.1732,-0.2481,49,"Non-specific - Transcription"
CCDC142,ENSG00000135637,0.2403,-0.4854,49,"Non-specific - Transcription"
EGLN1,ENSG00000135766,0.2024,-0.4866,49,"Non-specific - Transcription"
RSAD1,ENSG00000136444,0.1472,-0.4782,49,"Non-specific - Transcription"
ZNG1B,ENSG00000136682,0.2136,-0.4921,49,"Non-specific - Transcription"
SMPD4,ENSG00000136699,0.2020,-0.4963,49,"Non-specific - Transcription"
NCBP1,ENSG00000136937,0.1814,-0.4649,49,"Non-specific - Transcription"
VARS2,ENSG00000137411,0.2042,-0.4891,49,"Non-specific - Transcription"
SELENOI,ENSG00000138018,0.2192,-0.4717,49,"Non-specific - Transcription"
ASCC1,ENSG00000138303,0.1211,-0.2804,49,"Non-specific - Transcription"
MYG1,ENSG00000139637,0.2191,-0.4752,49,"Non-specific - Transcription"
SETD1B,ENSG00000139718,0.2543,-0.4436,49,"Non-specific - Transcription"
HMG20A,ENSG00000140382,0.1843,-0.3630,49,"Non-specific - Transcription"
SSH2,ENSG00000141298,0.2137,-0.4656,49,"Non-specific - Transcription"
TAF4B,ENSG00000141384,0.2147,-0.4811,49,"Non-specific - Transcription"
IFITM3,ENSG00000142089,0.4168,-0.1857,49,"Non-specific - Transcription"
ERVK3-1,ENSG00000142396,0.2239,-0.4812,49,"Non-specific - Transcription"
USP21,ENSG00000143258,0.2326,-0.4855,49,"Non-specific - Transcription"
SETDB1,ENSG00000143379,0.1961,-0.4715,49,"Non-specific - Transcription"
TAF1A,ENSG00000143498,0.2466,-0.4814,49,"Non-specific - Transcription"
PSEN2,ENSG00000143801,0.2425,-0.4914,49,"Non-specific - Transcription"
SHQ1,ENSG00000144736,0.1941,-0.3732,49,"Non-specific - Transcription"
POMZP3,ENSG00000146707,0.2348,-0.4821,49,"Non-specific - Transcription"
TRAPPC14,ENSG00000146826,0.2170,-0.4757,49,"Non-specific - Transcription"
LUC7L2,ENSG00000146963,0.2308,-0.4802,49,"Non-specific - Transcription"
ZNG1E,ENSG00000147996,0.2372,-0.4923,49,"Non-specific - Transcription"
MTA2,ENSG00000149480,0.1797,-0.5065,49,"Non-specific - Transcription"
LTO1,ENSG00000149716,0.2135,-0.4866,49,"Non-specific - Transcription"
CDC42EP2,ENSG00000149798,0.2642,-0.4619,49,"Non-specific - Transcription"
ALDOA,ENSG00000149925,0.2398,-0.4786,49,"Non-specific - Transcription"
TIRAP,ENSG00000150455,0.2375,-0.5011,49,"Non-specific - Transcription"
SLC30A6,ENSG00000152683,0.1884,-0.4320,49,"Non-specific - Transcription"
NUP205,ENSG00000155561,0.1960,-0.4889,49,"Non-specific - Transcription"
RBM45,ENSG00000155636,0.1447,-0.0441,49,"Non-specific - Transcription"
SCAF4,ENSG00000156304,0.2084,-0.4765,49,"Non-specific - Transcription"
MFSD14A,ENSG00000156875,0.1918,-0.4829,49,"Non-specific - Transcription"
PANK4,ENSG00000157881,0.1664,-0.4970,49,"Non-specific - Transcription"
USF1,ENSG00000158773,0.1912,-0.5063,49,"Non-specific - Transcription"
ZNF235,ENSG00000159917,0.2036,-0.4771,49,"Non-specific - Transcription"
U2AF1,ENSG00000160201,0.2389,-0.4834,49,"Non-specific - Transcription"
MCM3AP,ENSG00000160294,0.1885,-0.4911,49,"Non-specific - Transcription"
ST6GALNAC6,ENSG00000160408,0.2457,-0.4698,49,"Non-specific - Transcription"
RAVER1,ENSG00000161847,0.1892,-0.4979,49,"Non-specific - Transcription"
RNASEK-C17orf49,ENSG00000161939,0.2231,-0.4673,49,"Non-specific - Transcription"
TNFSF13,ENSG00000161955,0.2751,-0.4611,49,"Non-specific - Transcription"
EIF4A1,ENSG00000161960,0.2352,-0.4806,49,"Non-specific - Transcription"
SYNC,ENSG00000162520,0.2394,-0.4856,49,"Non-specific - Transcription"
RBBP4,ENSG00000162521,0.2364,-0.4827,49,"Non-specific - Transcription"
ARL5A,ENSG00000162980,0.1937,-0.5283,49,"Non-specific - Transcription"
COQ8A,ENSG00000163050,0.2271,-0.4818,49,"Non-specific - Transcription"
HELQ,ENSG00000163312,0.1806,-0.4506,49,"Non-specific - Transcription"
RPP14,ENSG00000163684,0.2214,-0.4914,49,"Non-specific - Transcription"
CRELD1,ENSG00000163703,0.2048,-0.4948,49,"Non-specific - Transcription"
C1orf50,ENSG00000164008,0.2123,-0.4889,49,"Non-specific - Transcription"
ATRIP,ENSG00000164053,-0.8591,0.5176,49,"Non-specific - Transcription"
AGGF1,ENSG00000164252,0.2254,-0.4854,49,"Non-specific - Transcription"
UBLCP1,ENSG00000164332,0.2250,-0.4790,49,"Non-specific - Transcription"
SLC25A32,ENSG00000164933,0.2109,-0.4962,49,"Non-specific - Transcription"
ZNF367,ENSG00000165244,0.2232,-0.4879,49,"Non-specific - Transcription"
METTL17,ENSG00000165792,0.2016,-0.4946,49,"Non-specific - Transcription"
API5,ENSG00000166181,0.2014,-0.4798,49,"Non-specific - Transcription"
TAF10,ENSG00000166337,0.1783,-0.5048,49,"Non-specific - Transcription"
SP2,ENSG00000167182,0.2209,-0.4911,49,"Non-specific - Transcription"
ZNF23,ENSG00000167377,0.1964,-0.4856,49,"Non-specific - Transcription"
SMG8,ENSG00000167447,0.2073,-0.4897,49,"Non-specific - Transcription"
RAB4B,ENSG00000167578,0.2155,-0.4857,49,"Non-specific - Transcription"
OTUB1,ENSG00000167770,0.1818,-0.4960,49,"Non-specific - Transcription"
ZCCHC4,ENSG00000168228,0.2132,-0.4790,49,"Non-specific - Transcription"
ATXN2L,ENSG00000168488,0.1938,-0.4884,49,"Non-specific - Transcription"
CHTF8,ENSG00000168802,0.2209,-0.4845,49,"Non-specific - Transcription"
JMJD7-PLA2G4B,ENSG00000168970,0.2075,-0.4813,49,"Non-specific - Transcription"
RAB24,ENSG00000169228,0.2341,-0.4813,49,"Non-specific - Transcription"
NPIPB3,ENSG00000169246,0.2138,-0.4843,49,"Non-specific - Transcription"
MMGT1,ENSG00000169446,0.2477,-0.4736,49,"Non-specific - Transcription"
INO80E,ENSG00000169592,0.2251,-0.4852,49,"Non-specific - Transcription"
RGPD8,ENSG00000169629,0.1947,-0.4767,49,"Non-specific - Transcription"
SPNS1,ENSG00000169682,0.2266,-0.4779,49,"Non-specific - Transcription"
CRTAP,ENSG00000170275,0.2634,-0.4555,49,"Non-specific - Transcription"
GABARAP,ENSG00000170296,0.2449,-0.4849,49,"Non-specific - Transcription"
EXOSC10,ENSG00000171824,0.2207,-0.4801,49,"Non-specific - Transcription"
TVP23B,ENSG00000171928,0.2373,-0.4798,49,"Non-specific - Transcription"
USP19,ENSG00000172046,0.1301,-0.0383,49,"Non-specific - Transcription"
CCL11,ENSG00000172156,0.2614,-0.4547,49,"Non-specific - Transcription"
WASHC2C,ENSG00000172661,0.2650,-0.4478,49,"Non-specific - Transcription"
COL6A5,ENSG00000172752,0.2653,-0.4450,49,"Non-specific - Transcription"
RAB43,ENSG00000172780,0.1547,-0.4937,49,"Non-specific - Transcription"
ZNG1A,ENSG00000172785,0.2413,0.2656,49,"Non-specific - Transcription"
HOXC5,ENSG00000172789,0.2563,-0.4579,49,"Non-specific - Transcription"
RBM4,ENSG00000173933,0.2363,-0.4819,49,"Non-specific - Transcription"
SLC16A13,ENSG00000174327,0.2346,-0.4716,49,"Non-specific - Transcription"
GTF2IRD2B,ENSG00000174428,0.2416,-0.4851,49,"Non-specific - Transcription"
KCTD13,ENSG00000174943,0.1965,-0.4818,49,"Non-specific - Transcription"
TOMM5,ENSG00000175768,0.2048,-0.4988,49,"Non-specific - Transcription"
NUPR1,ENSG00000176046,0.2618,-0.4530,49,"Non-specific - Transcription"
CLK2,ENSG00000176444,0.2066,-0.4835,49,"Non-specific - Transcription"
GBA1,ENSG00000177628,0.2426,-0.4732,49,"Non-specific - Transcription"
PNPLA2,ENSG00000177666,0.1776,-0.4919,49,"Non-specific - Transcription"
CTC1,ENSG00000178971,0.1682,-0.4825,49,"Non-specific - Transcription"
TRAPPC5,ENSG00000181029,0.2341,-0.4785,49,"Non-specific - Transcription"
NGRN,ENSG00000182768,0.2226,-0.4812,49,"Non-specific - Transcription"
GTF2H2C,ENSG00000183474,0.2307,-0.4858,49,"Non-specific - Transcription"
UTY,ENSG00000183878,0.1991,-0.4913,49,"Non-specific - Transcription"
DIABLO,ENSG00000184047,0.2266,-0.4873,49,"Non-specific - Transcription"
EIF3C,ENSG00000184110,0.2283,-0.4838,49,"Non-specific - Transcription"
SEPTIN5,ENSG00000184702,0.2546,-0.4613,49,"Non-specific - Transcription"
ATP6V0C,ENSG00000185883,0.2432,-0.4815,49,"Non-specific - Transcription"
ZNF749,ENSG00000186230,0.2332,-0.4832,49,"Non-specific - Transcription"
FAM86B1,ENSG00000186523,0.3386,0.0840,49,"Non-specific - Transcription"
ZACN,ENSG00000186919,0.1533,-0.4912,49,"Non-specific - Transcription"
ZNF286A,ENSG00000187607,0.2237,-0.4859,49,"Non-specific - Transcription"
P2RX2,ENSG00000187848,0.2678,-0.4639,49,"Non-specific - Transcription"
ZNF490,ENSG00000188033,0.2429,-0.4969,49,"Non-specific - Transcription"
GPR89B,ENSG00000188092,0.2111,-0.4866,49,"Non-specific - Transcription"
TMPPE,ENSG00000188167,0.2468,-0.4747,49,"Non-specific - Transcription"
NDOR1,ENSG00000188566,0.1937,-0.4995,49,"Non-specific - Transcription"
SERPINA3,ENSG00000196136,0.2611,-0.4556,49,"Non-specific - Transcription"
ZNF79,ENSG00000196152,0.2021,-0.4916,49,"Non-specific - Transcription"
PPIA,ENSG00000196262,0.2467,-0.4669,49,"Non-specific - Transcription"
POM121,ENSG00000196313,0.1870,-0.4967,49,"Non-specific - Transcription"
PIK3R4,ENSG00000196455,0.1947,-0.4397,49,"Non-specific - Transcription"
GDAP2,ENSG00000196505,0.1760,-0.2291,49,"Non-specific - Transcription"
ANKRD36B,ENSG00000196912,0.2106,-0.4889,49,"Non-specific - Transcription"
ZNF585A,ENSG00000196967,0.2253,-0.4836,49,"Non-specific - Transcription"
ZNF398,ENSG00000197024,0.1729,-0.4597,49,"Non-specific - Transcription"
ZGPAT,ENSG00000197114,0.1965,-0.4928,49,"Non-specific - Transcription"
HOXA4,ENSG00000197576,0.2608,-0.4524,49,"Non-specific - Transcription"
