gene_name,ensembl_gene_id,x,y,cluster_no,location_name
IL10RA,ENSG00000110324,-0.4711,-0.3490,22,"Non-specific - Mixed function"
PRDM13,ENSG00000112238,-0.4419,-0.3315,22,"Non-specific - Mixed function"
STAT1,ENSG00000115415,-0.4409,-0.3260,22,"Non-specific - Mixed function"
HOXB8,ENSG00000120068,-0.4477,-0.3105,22,"Non-specific - Mixed function"
XG,ENSG00000124343,-0.4391,-0.3008,22,"Non-specific - Mixed function"
FLNC,ENSG00000128591,-0.4458,-0.3281,22,"Non-specific - Mixed function"
HOXD9,ENSG00000128709,-0.4295,-0.3188,22,"Non-specific - Mixed function"
DCTD,ENSG00000129187,-0.4766,-0.2772,22,"Non-specific - Mixed function"
GALNT15,ENSG00000131386,-0.4329,-0.2906,22,"Non-specific - Mixed function"
ARRDC4,ENSG00000140450,-0.4356,-0.2858,22,"Non-specific - Mixed function"
C1orf94,ENSG00000142698,-0.4235,-0.3172,22,"Non-specific - Mixed function"
PYCR2,ENSG00000143811,-0.4092,-0.2644,22,"Non-specific - Mixed function"
CNGA3,ENSG00000144191,-0.4537,-0.3465,22,"Non-specific - Mixed function"
TENM4,ENSG00000149256,-0.4428,-0.2947,22,"Non-specific - Mixed function"
FER,ENSG00000151422,-0.4490,-0.2605,22,"Non-specific - Mixed function"
GLYATL2,ENSG00000156689,-0.4308,-0.2824,22,"Non-specific - Mixed function"
C16orf86,ENSG00000159761,-0.3516,-0.2964,22,"Non-specific - Mixed function"
TMEM174,ENSG00000164325,-0.4286,-0.3134,22,"Non-specific - Mixed function"
SBSPON,ENSG00000164764,-0.4408,-0.2955,22,"Non-specific - Mixed function"
MYO1A,ENSG00000166866,-0.4716,-0.2688,22,"Non-specific - Mixed function"
GPD1,ENSG00000167588,-0.4379,-0.2741,22,"Non-specific - Mixed function"
PLAAT5,ENSG00000168004,-0.4018,-0.2835,22,"Non-specific - Mixed function"
RNASE3,ENSG00000169397,-0.4661,-0.3018,22,"Non-specific - Mixed function"
HOXB9,ENSG00000170689,-0.4427,-0.3258,22,"Non-specific - Mixed function"
HOXD8,ENSG00000175879,-0.4406,-0.2951,22,"Non-specific - Mixed function"
HLA-DQB1,ENSG00000179344,-0.4844,-0.2890,22,"Non-specific - Mixed function"
OR52N4,ENSG00000181074,-0.4553,-0.3264,22,"Non-specific - Mixed function"
OR5AK2,ENSG00000181273,-0.4411,-0.3066,22,"Non-specific - Mixed function"
OR5AK3P,ENSG00000181282,-0.4344,-0.3013,22,"Non-specific - Mixed function"
TSHZ2,ENSG00000182463,-0.4125,-0.3262,22,"Non-specific - Mixed function"
SNORC,ENSG00000182600,-0.4366,-0.2880,22,"Non-specific - Mixed function"
CALHM6,ENSG00000188820,-0.4509,-0.3290,22,"Non-specific - Mixed function"
PSMB8,ENSG00000204264,-0.4572,-0.2400,22,"Non-specific - Mixed function"
FABP9,ENSG00000205186,-0.4411,-0.2956,22,"Non-specific - Mixed function"
PSMB10,ENSG00000205220,-0.4664,-0.3313,22,"Non-specific - Mixed function"
IGLV3-19,ENSG00000211663,-0.4540,-0.3855,22,"Non-specific - Mixed function"
IGHV4-34,ENSG00000211956,-0.4216,-0.3056,22,"Non-specific - Mixed function"
HLA-DPA1,ENSG00000231389,-0.4418,-0.3151,22,"Non-specific - Mixed function"
AQP1,ENSG00000240583,-0.4327,-0.3279,22,"Non-specific - Mixed function"
IGKV2-24,ENSG00000241294,-0.4846,-0.4003,22,"Non-specific - Mixed function"
IGKV1-12,ENSG00000243290,-0.4705,-0.3539,22,"Non-specific - Mixed function"
IGKV3-15,ENSG00000244437,-0.4862,-0.3879,22,"Non-specific - Mixed function"
HOXB7,ENSG00000260027,-0.4375,-0.3158,22,"Non-specific - Mixed function"
MARCKS,ENSG00000277443,-0.4322,-0.3318,22,"Non-specific - Mixed function"
ENSG00000277856,ENSG00000277856,-0.4449,-0.3265,22,"Non-specific - Mixed function"
BAD,ENSG00000002330,-0.3193,-0.0612,27,"Non-specific - Mixed function"
UPF1,ENSG00000005007,-0.3663,-0.0043,27,"Non-specific - Mixed function"
ELAC2,ENSG00000006744,-0.4051,-0.0316,27,"Non-specific - Mixed function"
NADK,ENSG00000008130,-0.2121,-0.3615,27,"Non-specific - Mixed function"
CSDE1,ENSG00000009307,-0.3643,-0.0403,27,"Non-specific - Mixed function"
PSMC4,ENSG00000013275,-0.3403,-0.0350,27,"Non-specific - Mixed function"
RNF14,ENSG00000013561,-0.2152,-0.0601,27,"Non-specific - Mixed function"
HEBP1,ENSG00000013583,-0.4141,-0.1051,27,"Non-specific - Mixed function"
GABARAPL2,ENSG00000034713,-0.3905,-0.0042,27,"Non-specific - Mixed function"
NSMAF,ENSG00000035681,-0.2783,-0.3558,27,"Non-specific - Mixed function"
TIMP2,ENSG00000035862,-0.2281,-0.1012,27,"Non-specific - Mixed function"
PSMA4,ENSG00000041357,-0.4157,-0.0704,27,"Non-specific - Mixed function"
PHPT1,ENSG00000054148,-0.4367,-0.0639,27,"Non-specific - Mixed function"
GATB,ENSG00000059691,-0.3458,0.0011,27,"Non-specific - Mixed function"
TMEM161A,ENSG00000064545,-0.3067,0.0013,27,"Non-specific - Mixed function"
BTBD1,ENSG00000064726,-0.3725,-0.0080,27,"Non-specific - Mixed function"
OAT,ENSG00000065154,-0.2819,-0.0155,27,"Non-specific - Mixed function"
WDR18,ENSG00000065268,-0.3012,0.0073,27,"Non-specific - Mixed function"
ACSL4,ENSG00000068366,-0.2157,-0.1037,27,"Non-specific - Mixed function"
HDHD5,ENSG00000069998,-0.4504,0.0643,27,"Non-specific - Mixed function"
UFD1,ENSG00000070010,-0.3143,-0.0566,27,"Non-specific - Mixed function"
NDST1,ENSG00000070614,-0.2978,-0.1287,27,"Non-specific - Mixed function"
RPS6KA2,ENSG00000071242,-0.3266,-0.1060,27,"Non-specific - Mixed function"
RDH11,ENSG00000072042,-0.3921,-0.0467,27,"Non-specific - Mixed function"
MRPS34,ENSG00000074071,-0.3553,-0.0024,27,"Non-specific - Mixed function"
ACTR6,ENSG00000075089,-0.4055,-0.0369,27,"Non-specific - Mixed function"
ACTB,ENSG00000075624,-0.7201,0.4815,27,"Non-specific - Mixed function"
MKRN2,ENSG00000075975,-0.3768,0.0153,27,"Non-specific - Mixed function"
EXOSC5,ENSG00000077348,-0.3659,0.0204,27,"Non-specific - Mixed function"
CAPZB,ENSG00000077549,-0.3356,-0.0757,27,"Non-specific - Mixed function"
UBE2A,ENSG00000077721,-0.3606,-0.0304,27,"Non-specific - Mixed function"
NRDC,ENSG00000078618,-0.3919,-0.1066,27,"Non-specific - Mixed function"
JMJD4,ENSG00000081692,-0.2826,-0.1476,27,"Non-specific - Mixed function"
RAB10,ENSG00000084733,-0.3967,-0.0501,27,"Non-specific - Mixed function"
CTTN,ENSG00000085733,-0.3528,0.0685,27,"Non-specific - Mixed function"
POMGNT1,ENSG00000085998,-0.3626,-0.0137,27,"Non-specific - Mixed function"
DIMT1,ENSG00000086189,-0.3393,-0.0466,27,"Non-specific - Mixed function"
FTL,ENSG00000087086,-0.2418,-0.2312,27,"Non-specific - Mixed function"
PIR,ENSG00000087842,-0.3880,-0.0651,27,"Non-specific - Mixed function"
DNAAF9,ENSG00000088854,-0.3247,-0.0962,27,"Non-specific - Mixed function"
PEBP1,ENSG00000089220,-0.3660,-0.0050,27,"Non-specific - Mixed function"
GNPTG,ENSG00000090581,-0.3179,-0.0358,27,"Non-specific - Mixed function"
MCOLN1,ENSG00000090674,-0.2701,0.0065,27,"Non-specific - Mixed function"
GLG1,ENSG00000090863,-0.2896,-0.1047,27,"Non-specific - Mixed function"
ALKBH5,ENSG00000091542,-0.2036,-0.1203,27,"Non-specific - Mixed function"
SPAG7,ENSG00000091640,-0.3046,0.0037,27,"Non-specific - Mixed function"
TINF2,ENSG00000092330,-0.3968,-0.0613,27,"Non-specific - Mixed function"
HSP90AB1,ENSG00000096384,-0.3233,-0.0319,27,"Non-specific - Mixed function"
TRMT2A,ENSG00000099899,-0.3387,-0.0188,27,"Non-specific - Mixed function"
DDT,ENSG00000099977,-0.3556,0.0032,27,"Non-specific - Mixed function"
PES1,ENSG00000100029,-0.2732,-0.0542,27,"Non-specific - Mixed function"
HSCB,ENSG00000100209,-0.3798,-0.0115,27,"Non-specific - Mixed function"
RTCB,ENSG00000100220,-0.3236,-0.0588,27,"Non-specific - Mixed function"
PSMC6,ENSG00000100519,-0.3469,-0.0132,27,"Non-specific - Mixed function"
EIF5,ENSG00000100664,-0.3854,-0.0131,27,"Non-specific - Mixed function"
ZFYVE21,ENSG00000100711,-0.3997,-0.1172,27,"Non-specific - Mixed function"
PSMB5,ENSG00000100804,-0.3356,-0.0554,27,"Non-specific - Mixed function"
TPD52L2,ENSG00000101150,-0.2561,-0.0375,27,"Non-specific - Mixed function"
PSMA7,ENSG00000101182,-0.3558,-0.0355,27,"Non-specific - Mixed function"
ARFRP1,ENSG00000101246,-0.2302,-0.1363,27,"Non-specific - Mixed function"
MANBAL,ENSG00000101363,-0.3325,-0.0680,27,"Non-specific - Mixed function"
MAPRE1,ENSG00000101367,-0.2984,-0.1593,27,"Non-specific - Mixed function"
AHCY,ENSG00000101444,-0.2721,-0.0325,27,"Non-specific - Mixed function"
PSMD10,ENSG00000101843,-0.3026,-0.1011,27,"Non-specific - Mixed function"
PGRMC1,ENSG00000101856,-0.3137,-0.0975,27,"Non-specific - Mixed function"
RENBP,ENSG00000102032,-0.2514,-0.1740,27,"Non-specific - Mixed function"
ARMCX3,ENSG00000102401,-0.3654,-0.0396,27,"Non-specific - Mixed function"
KPNA3,ENSG00000102753,-0.3863,0.0013,27,"Non-specific - Mixed function"
NUTF2,ENSG00000102898,-0.3363,-0.0611,27,"Non-specific - Mixed function"
NME3,ENSG00000103024,-0.3550,-0.0285,27,"Non-specific - Mixed function"
COG4,ENSG00000103051,-0.3787,-0.0193,27,"Non-specific - Mixed function"
ANTKMT,ENSG00000103254,-0.3118,-0.0537,27,"Non-specific - Mixed function"
ELOB,ENSG00000103363,-0.3425,-0.0394,27,"Non-specific - Mixed function"
DNAJA3,ENSG00000103423,-0.2513,0.0018,27,"Non-specific - Mixed function"
TOX3,ENSG00000103460,-0.3107,-0.1138,27,"Non-specific - Mixed function"
RPAP1,ENSG00000103932,-0.2838,-0.0418,27,"Non-specific - Mixed function"
ECH1,ENSG00000104823,-0.2450,-0.0130,27,"Non-specific - Mixed function"
PTOV1,ENSG00000104960,-0.3255,-0.0694,27,"Non-specific - Mixed function"
SGTA,ENSG00000104969,-0.3210,-0.0668,27,"Non-specific - Mixed function"
C19orf53,ENSG00000104979,-0.3529,-0.0356,27,"Non-specific - Mixed function"
TIMM44,ENSG00000104980,-0.4312,-0.0157,27,"Non-specific - Mixed function"
ILVBL,ENSG00000105135,-0.3414,-0.0163,27,"Non-specific - Mixed function"
POP4,ENSG00000105171,-0.3611,-0.0173,27,"Non-specific - Mixed function"
ETFB,ENSG00000105379,-0.2700,-0.0293,27,"Non-specific - Mixed function"
WDR83OS,ENSG00000105583,-0.3927,-0.0364,27,"Non-specific - Mixed function"
PRPF31,ENSG00000105618,-0.2897,-0.0693,27,"Non-specific - Mixed function"
COPE,ENSG00000105669,-0.3486,-0.0353,27,"Non-specific - Mixed function"
DDX49,ENSG00000105671,-0.3580,-0.0107,27,"Non-specific - Mixed function"
CAV2,ENSG00000105971,-0.2808,-0.1218,27,"Non-specific - Mixed function"
BRAT1,ENSG00000106009,-0.2179,-0.3090,27,"Non-specific - Mixed function"
EIF3B,ENSG00000106263,-0.3244,-0.0569,27,"Non-specific - Mixed function"
ZNHIT1,ENSG00000106400,-0.3591,-0.0415,27,"Non-specific - Mixed function"
EIF4H,ENSG00000106682,-0.3825,-0.0001,27,"Non-specific - Mixed function"
CUEDC2,ENSG00000107874,-0.3661,-0.0234,27,"Non-specific - Mixed function"
PPIF,ENSG00000108179,-0.2578,-0.0427,27,"Non-specific - Mixed function"
TSPAN14,ENSG00000108219,-0.3270,-0.0728,27,"Non-specific - Mixed function"
PFN1,ENSG00000108518,-0.3281,-0.0093,27,"Non-specific - Mixed function"
DRG2,ENSG00000108591,-0.3324,-0.0812,27,"Non-specific - Mixed function"
PRKAR1A,ENSG00000108946,-0.2346,-0.0475,27,"Non-specific - Mixed function"
GRPEL1,ENSG00000109519,-0.2616,-0.0107,27,"Non-specific - Mixed function"
CCDC86,ENSG00000110104,-0.3220,-0.0429,27,"Non-specific - Mixed function"
COMMD9,ENSG00000110442,-0.3688,-0.0456,27,"Non-specific - Mixed function"
RAB5B,ENSG00000111540,-0.4067,-0.0131,27,"Non-specific - Mixed function"
MRPL51,ENSG00000111639,-0.3189,-0.0421,27,"Non-specific - Mixed function"
GAPDH,ENSG00000111640,-0.2390,-0.0601,27,"Non-specific - Mixed function"
SERINC1,ENSG00000111897,-0.4008,-0.0026,27,"Non-specific - Mixed function"
BYSL,ENSG00000112578,-0.2957,-0.0888,27,"Non-specific - Mixed function"
TRAPPC13,ENSG00000113597,-0.3721,-0.0219,27,"Non-specific - Mixed function"
STC2,ENSG00000113739,-0.1586,-0.0909,27,"Non-specific - Mixed function"
TIMMDC1,ENSG00000113845,-0.3912,-0.0636,27,"Non-specific - Mixed function"
NPRL2,ENSG00000114388,-0.3259,-0.0561,27,"Non-specific - Mixed function"
GORASP1,ENSG00000114745,-0.3967,-0.0232,27,"Non-specific - Mixed function"
SSR3,ENSG00000114850,-0.4274,-0.0594,27,"Non-specific - Mixed function"
MPV17,ENSG00000115204,-0.3257,-0.0074,27,"Non-specific - Mixed function"
PSMD14,ENSG00000115233,-0.3833,-0.0446,27,"Non-specific - Mixed function"
SNX17,ENSG00000115234,-0.3445,0.0084,27,"Non-specific - Mixed function"
MOGS,ENSG00000115275,-0.3543,-0.0056,27,"Non-specific - Mixed function"
NDUFS7,ENSG00000115286,-0.3112,0.0049,27,"Non-specific - Mixed function"
HTRA2,ENSG00000115317,-0.3419,-0.0437,27,"Non-specific - Mixed function"
TXNDC9,ENSG00000115514,-0.4292,-0.0093,27,"Non-specific - Mixed function"
COQ10B,ENSG00000115520,-0.3880,-0.0706,27,"Non-specific - Mixed function"
ABCB6,ENSG00000115657,-0.3333,-0.0662,27,"Non-specific - Mixed function"
GORASP2,ENSG00000115806,-0.3455,-0.0425,27,"Non-specific - Mixed function"
KIAA2013,ENSG00000116685,-0.2864,-0.1344,27,"Non-specific - Mixed function"
MIIP,ENSG00000116691,-0.2829,-0.0976,27,"Non-specific - Mixed function"
GADD45A,ENSG00000116717,-0.2684,-0.0671,27,"Non-specific - Mixed function"
C1orf109,ENSG00000116922,-0.3332,-0.0336,27,"Non-specific - Mixed function"
RRAGC,ENSG00000116954,-0.2784,-0.0650,27,"Non-specific - Mixed function"
ATP6V0B,ENSG00000117410,-0.2750,-0.0108,27,"Non-specific - Mixed function"
PRDX1,ENSG00000117450,-0.4146,-0.0799,27,"Non-specific - Mixed function"
NENF,ENSG00000117691,-0.3848,-0.0053,27,"Non-specific - Mixed function"
STX12,ENSG00000117758,-0.3183,-0.0701,27,"Non-specific - Mixed function"
SPCS2,ENSG00000118363,-0.4048,-0.0132,27,"Non-specific - Mixed function"
RBM18,ENSG00000119446,-0.3875,-0.0485,27,"Non-specific - Mixed function"
MAPKAP1,ENSG00000119487,-0.2445,-0.3797,27,"Non-specific - Mixed function"
C19orf25,ENSG00000119559,-0.2934,-0.0818,27,"Non-specific - Mixed function"
IFI27L2,ENSG00000119632,-0.3815,-0.0180,27,"Non-specific - Mixed function"
SNX19,ENSG00000120451,-0.2738,-0.1137,27,"Non-specific - Mixed function"
WASHC3,ENSG00000120860,-0.3658,-0.0608,27,"Non-specific - Mixed function"
COPS5,ENSG00000121022,-0.3432,-0.0124,27,"Non-specific - Mixed function"
PEX16,ENSG00000121680,-0.2948,-0.0834,27,"Non-specific - Mixed function"
GTF3A,ENSG00000122034,-0.3623,-0.0313,27,"Non-specific - Mixed function"
COPA,ENSG00000122218,-0.2987,0.0007,27,"Non-specific - Mixed function"
SERAC1,ENSG00000122335,-0.3146,-0.0126,27,"Non-specific - Mixed function"
CLTA,ENSG00000122705,-0.2856,-0.0087,27,"Non-specific - Mixed function"
PLA2G12A,ENSG00000123739,-0.3964,-0.0493,27,"Non-specific - Mixed function"
PIGT,ENSG00000124155,-0.3275,0.0239,27,"Non-specific - Mixed function"
PEPD,ENSG00000124299,-0.3618,0.0096,27,"Non-specific - Mixed function"
VAMP7,ENSG00000124333,-0.3452,-0.0526,27,"Non-specific - Mixed function"
SNRPD2,ENSG00000125743,-0.4189,-0.0706,27,"Non-specific - Mixed function"
DSTN,ENSG00000125868,-0.4337,-0.0763,27,"Non-specific - Mixed function"
RBM42,ENSG00000126254,-0.3329,-0.0345,27,"Non-specific - Mixed function"
IRF3,ENSG00000126456,-0.2771,-0.0717,27,"Non-specific - Mixed function"
PRMT1,ENSG00000126457,-0.2937,-0.0680,27,"Non-specific - Mixed function"
DNAJC8,ENSG00000126698,-0.3953,-0.0372,27,"Non-specific - Mixed function"
TIMM17B,ENSG00000126768,-0.3761,-0.0296,27,"Non-specific - Mixed function"
AAMP,ENSG00000127837,-0.3597,-0.0226,27,"Non-specific - Mixed function"
EMC4,ENSG00000128463,-0.3501,-0.0171,27,"Non-specific - Mixed function"
MRPS12,ENSG00000128626,-0.3359,-0.0026,27,"Non-specific - Mixed function"
SPCS3,ENSG00000129128,-0.3756,-0.0507,27,"Non-specific - Mixed function"
RPAIN,ENSG00000129197,-0.3942,-0.0326,27,"Non-specific - Mixed function"
PGLS,ENSG00000130313,-0.3480,-0.0841,27,"Non-specific - Mixed function"
LSM7,ENSG00000130332,-0.4178,-0.0538,27,"Non-specific - Mixed function"
CHMP2A,ENSG00000130724,-0.3468,-0.0189,27,"Non-specific - Mixed function"
EMC8,ENSG00000131148,-0.3630,-0.0212,27,"Non-specific - Mixed function"
SH3BGRL,ENSG00000131171,-0.3834,-0.0751,27,"Non-specific - Mixed function"
CAP1,ENSG00000131236,-0.3555,-0.0286,27,"Non-specific - Mixed function"
LRRC41,ENSG00000132128,-0.3332,-0.0589,27,"Non-specific - Mixed function"
EIF5A,ENSG00000132507,-0.3340,-0.0415,27,"Non-specific - Mixed function"
ERAL1,ENSG00000132591,-0.3373,-0.0304,27,"Non-specific - Mixed function"
SYT11,ENSG00000132718,-0.3314,-0.0367,27,"Non-specific - Mixed function"
POMP,ENSG00000132963,-0.3579,-0.0516,27,"Non-specific - Mixed function"
ADCK2,ENSG00000133597,-0.3401,-0.0978,27,"Non-specific - Mixed function"
TIMM10,ENSG00000134809,-0.3546,-0.0591,27,"Non-specific - Mixed function"
TMED7,ENSG00000134970,-0.7134,0.5538,27,"Non-specific - Mixed function"
UBQLN1,ENSG00000135018,-0.3390,-0.0413,27,"Non-specific - Mixed function"
BLOC1S1,ENSG00000135441,-0.3862,-0.0543,27,"Non-specific - Mixed function"
PIGC,ENSG00000135845,-0.2601,-0.0169,27,"Non-specific - Mixed function"
CAB39,ENSG00000135932,-0.3090,-0.0201,27,"Non-specific - Mixed function"
COX5B,ENSG00000135940,-0.3192,-0.0302,27,"Non-specific - Mixed function"
DDX56,ENSG00000136271,-0.3244,-0.0082,27,"Non-specific - Mixed function"
TXN,ENSG00000136810,-0.3958,-0.0347,27,"Non-specific - Mixed function"
PSMB7,ENSG00000136930,-0.3557,-0.0435,27,"Non-specific - Mixed function"
RMDN3,ENSG00000137824,-0.3087,-0.0587,27,"Non-specific - Mixed function"
METTL5,ENSG00000138382,-0.5647,0.4524,27,"Non-specific - Mixed function"
ITGAV,ENSG00000138448,-0.4292,-0.0857,27,"Non-specific - Mixed function"
UBE2Q2,ENSG00000140367,-0.3894,-0.1866,27,"Non-specific - Mixed function"
ZNF710,ENSG00000140548,-0.2636,-0.1573,27,"Non-specific - Mixed function"
ARHGDIA,ENSG00000141522,-0.2514,-0.1283,27,"Non-specific - Mixed function"
ANAPC11,ENSG00000141552,-0.3849,-0.0077,27,"Non-specific - Mixed function"
MIEN1,ENSG00000141741,-0.2830,-0.0537,27,"Non-specific - Mixed function"
TXNL4A,ENSG00000141759,-0.3464,-0.0576,27,"Non-specific - Mixed function"
TPGS1,ENSG00000141933,-0.3211,-0.0473,27,"Non-specific - Mixed function"
PFKL,ENSG00000141959,-0.3415,-0.0497,27,"Non-specific - Mixed function"
MVB12A,ENSG00000141971,-0.3403,-0.0808,27,"Non-specific - Mixed function"
IFNAR1,ENSG00000142166,-0.3674,-0.0588,27,"Non-specific - Mixed function"
SOD1,ENSG00000142168,-0.2572,-0.0336,27,"Non-specific - Mixed function"
APP,ENSG00000142192,-0.2281,-0.0256,27,"Non-specific - Mixed function"
ERVK3-1,ENSG00000142396,-0.3500,-0.0480,27,"Non-specific - Mixed function"
PSMB6,ENSG00000142507,-0.3625,-0.0474,27,"Non-specific - Mixed function"
SH3BGRL3,ENSG00000142669,-0.2079,-0.0769,27,"Non-specific - Mixed function"
PFDN2,ENSG00000143256,-0.2828,-0.0578,27,"Non-specific - Mixed function"
MRPL9,ENSG00000143436,-0.3623,-0.0466,27,"Non-specific - Mixed function"
SNAPIN,ENSG00000143553,-0.2153,-0.1193,27,"Non-specific - Mixed function"
HAX1,ENSG00000143575,-0.4103,-0.0577,27,"Non-specific - Mixed function"
C1orf43,ENSG00000143612,-0.3434,-0.0533,27,"Non-specific - Mixed function"
CIAO1,ENSG00000144021,-0.3672,-0.0151,27,"Non-specific - Mixed function"
RAB5A,ENSG00000144566,-0.3961,-0.0597,27,"Non-specific - Mixed function"
RETREG2,ENSG00000144567,-0.3250,-0.0497,27,"Non-specific - Mixed function"
SRPRB,ENSG00000144867,-0.2279,-0.0387,27,"Non-specific - Mixed function"
PYURF,ENSG00000145337,-0.4021,-0.0125,27,"Non-specific - Mixed function"
NHP2,ENSG00000145912,-0.3754,-0.0440,27,"Non-specific - Mixed function"
RMND5B,ENSG00000145916,-0.2886,-0.0676,27,"Non-specific - Mixed function"
INTS15,ENSG00000146576,-0.4523,0.7460,27,"Non-specific - Mixed function"
SURF1,ENSG00000148290,-0.3242,-0.1151,27,"Non-specific - Mixed function"
GSTO1,ENSG00000148834,-0.3297,-0.0462,27,"Non-specific - Mixed function"
TKFC,ENSG00000149476,-0.3399,-0.0408,27,"Non-specific - Mixed function"
SAP18,ENSG00000150459,-0.3850,-0.0190,27,"Non-specific - Mixed function"
DHX37,ENSG00000150990,-0.2899,-0.0248,27,"Non-specific - Mixed function"
TMEM18,ENSG00000151353,-0.3121,-0.1071,27,"Non-specific - Mixed function"
NUBPL,ENSG00000151413,-0.3277,-0.1231,27,"Non-specific - Mixed function"
SCOC,ENSG00000153130,-0.2712,-0.0694,27,"Non-specific - Mixed function"
SEMA3D,ENSG00000153993,-0.3181,-0.1359,27,"Non-specific - Mixed function"
DPH3,ENSG00000154813,-0.3660,-0.0746,27,"Non-specific - Mixed function"
AZIN1,ENSG00000155096,-0.4146,-0.0340,27,"Non-specific - Mixed function"
RRAGA,ENSG00000155876,-0.3525,-0.0074,27,"Non-specific - Mixed function"
VBP1,ENSG00000155959,-0.3792,-0.0226,27,"Non-specific - Mixed function"
SAMD8,ENSG00000156671,-0.3630,-0.1011,27,"Non-specific - Mixed function"
VPS26C,ENSG00000157538,-0.3583,-0.0089,27,"Non-specific - Mixed function"
RCAN1,ENSG00000159200,-0.3469,-0.0541,27,"Non-specific - Mixed function"
PSMB4,ENSG00000159377,-0.4140,-0.0394,27,"Non-specific - Mixed function"
MED8,ENSG00000159479,-0.2729,-0.0256,27,"Non-specific - Mixed function"
HSF2BP,ENSG00000160207,-0.3131,-0.1237,27,"Non-specific - Mixed function"
G6PD,ENSG00000160211,-0.2016,-0.0354,27,"Non-specific - Mixed function"
CFAP410,ENSG00000160226,-0.2549,-0.1258,27,"Non-specific - Mixed function"
FLAD1,ENSG00000160688,-0.2773,-0.0580,27,"Non-specific - Mixed function"
EMC10,ENSG00000161671,-0.3081,-0.0568,27,"Non-specific - Mixed function"
JOSD2,ENSG00000161677,-0.2987,0.0075,27,"Non-specific - Mixed function"
PEA15,ENSG00000162734,-0.3581,-0.2148,27,"Non-specific - Mixed function"
PEX19,ENSG00000162735,-0.3618,-0.0891,27,"Non-specific - Mixed function"
NCSTN,ENSG00000162736,-0.3857,-0.0422,27,"Non-specific - Mixed function"
MRPL55,ENSG00000162910,-0.3503,-0.0187,27,"Non-specific - Mixed function"
PSMD6,ENSG00000163636,-0.3688,-0.0553,27,"Non-specific - Mixed function"
SMIM14,ENSG00000163683,-0.3157,-0.0771,27,"Non-specific - Mixed function"
TEX264,ENSG00000164081,-0.3019,-0.0086,27,"Non-specific - Mixed function"
AGGF1,ENSG00000164252,-0.3134,-0.0407,27,"Non-specific - Mixed function"
NDUFS4,ENSG00000164258,-0.4299,-0.0356,27,"Non-specific - Mixed function"
UQCRQ,ENSG00000164405,-0.4281,-0.0653,27,"Non-specific - Mixed function"
BRI3,ENSG00000164713,-0.2253,-0.3856,27,"Non-specific - Mixed function"
SLC25A32,ENSG00000164933,-0.3693,-0.0404,27,"Non-specific - Mixed function"
NUDT2,ENSG00000164978,-0.3334,-0.0646,27,"Non-specific - Mixed function"
TMC1,ENSG00000165091,-0.3060,-0.2372,27,"Non-specific - Mixed function"
NDUFB6,ENSG00000165264,-0.4005,-0.0329,27,"Non-specific - Mixed function"
PHYHIPL,ENSG00000165443,-0.4274,-0.0714,27,"Non-specific - Mixed function"
CRYL1,ENSG00000165475,-0.4309,-0.1097,27,"Non-specific - Mixed function"
PSMC3,ENSG00000165916,-0.2698,-0.0781,27,"Non-specific - Mixed function"
SEC11C,ENSG00000166562,-0.3984,-0.1120,27,"Non-specific - Mixed function"
CIAO2B,ENSG00000166595,-0.4151,0.0235,27,"Non-specific - Mixed function"
TRAPPC2L,ENSG00000167515,-0.3143,-0.0671,27,"Non-specific - Mixed function"
RAB4B,ENSG00000167578,-0.3043,-0.0001,27,"Non-specific - Mixed function"
YIF1B,ENSG00000167645,-0.3231,-0.0045,27,"Non-specific - Mixed function"
WDR81,ENSG00000167716,-0.2885,-0.0817,27,"Non-specific - Mixed function"
CYB5D2,ENSG00000167740,-0.2991,-0.0897,27,"Non-specific - Mixed function"
DDB1,ENSG00000167986,-0.4288,-0.0595,27,"Non-specific - Mixed function"
VPS37C,ENSG00000167987,-0.2661,-0.0987,27,"Non-specific - Mixed function"
NUDT16L1,ENSG00000168101,-0.3062,-0.0953,27,"Non-specific - Mixed function"
THAP11,ENSG00000168286,-0.5466,0.3341,27,"Non-specific - Mixed function"
RNF181,ENSG00000168894,-0.3443,-0.0583,27,"Non-specific - Mixed function"
XPO6,ENSG00000169180,-0.2615,-0.1579,27,"Non-specific - Mixed function"
APEX2,ENSG00000169188,-0.2655,-0.1441,27,"Non-specific - Mixed function"
CD2BP2,ENSG00000169217,-0.3087,-0.0711,27,"Non-specific - Mixed function"
TBC1D10B,ENSG00000169221,-0.6042,0.6814,27,"Non-specific - Mixed function"
HINT1,ENSG00000169567,-0.3330,-0.0144,27,"Non-specific - Mixed function"
GPS1,ENSG00000169727,-0.3289,-0.0551,27,"Non-specific - Mixed function"
RFNG,ENSG00000169733,-0.2826,-0.1616,27,"Non-specific - Mixed function"
TMEM42,ENSG00000169964,-0.3263,-0.0680,27,"Non-specific - Mixed function"
PUSL1,ENSG00000169972,-0.3590,-0.0283,27,"Non-specific - Mixed function"
SF3B5,ENSG00000169976,-0.3774,-0.0292,27,"Non-specific - Mixed function"
GABARAP,ENSG00000170296,-0.3878,-0.0596,27,"Non-specific - Mixed function"
STAT2,ENSG00000170581,-0.3628,-0.0139,27,"Non-specific - Mixed function"
SGCD,ENSG00000170624,-0.3694,-0.1709,27,"Non-specific - Mixed function"
