gene_name,ensembl_gene_id,x,y,cluster_no,location_name
PHRF1,ENSG00000070047,-0.0198,0.1709,24,"Non-specific - Transcription"
RNF126,ENSG00000070423,-0.0240,0.1566,24,"Non-specific - Transcription"
NCK2,ENSG00000071051,-0.0432,0.1741,24,"Non-specific - Transcription"
CPSF1,ENSG00000071894,-0.0328,0.1533,24,"Non-specific - Transcription"
PRKACA,ENSG00000072062,0.0126,0.1047,24,"Non-specific - Transcription"
MRPS34,ENSG00000074071,-0.0207,0.1446,24,"Non-specific - Transcription"
ARHGEF10L,ENSG00000074964,-0.0712,0.1870,24,"Non-specific - Transcription"
SEC31B,ENSG00000075826,-0.0673,-0.3412,24,"Non-specific - Transcription"
PTPN23,ENSG00000076201,-0.0649,0.1993,24,"Non-specific - Transcription"
MAP2K7,ENSG00000076984,-0.0567,0.1868,24,"Non-specific - Transcription"
DGKD,ENSG00000077044,-0.0701,0.2052,24,"Non-specific - Transcription"
EXOSC5,ENSG00000077348,-0.0090,0.1343,24,"Non-specific - Transcription"
TOLLIP,ENSG00000078902,-0.0139,0.1540,24,"Non-specific - Transcription"
DLGAP4,ENSG00000080845,-0.0412,0.1812,24,"Non-specific - Transcription"
SSH1,ENSG00000084112,-0.0747,0.2019,24,"Non-specific - Transcription"
CHERP,ENSG00000085872,-0.0406,0.1616,24,"Non-specific - Transcription"
HUWE1,ENSG00000086758,-0.0565,0.2094,24,"Non-specific - Transcription"
ANKRD10,ENSG00000088448,-0.0399,0.2204,24,"Non-specific - Transcription"
GRAMD1A,ENSG00000089351,-0.0160,0.1084,24,"Non-specific - Transcription"
RNF31,ENSG00000092098,-0.0388,0.1834,24,"Non-specific - Transcription"
CDC34,ENSG00000099804,-0.0366,0.1560,24,"Non-specific - Transcription"
PPP6R2,ENSG00000100239,-0.0414,0.1578,24,"Non-specific - Transcription"
TOM1,ENSG00000100284,-0.0156,0.1261,24,"Non-specific - Transcription"
RBFOX2,ENSG00000100320,-0.0873,0.2096,24,"Non-specific - Transcription"
TIMM9,ENSG00000100575,-0.0356,0.1486,24,"Non-specific - Transcription"
PCIF1,ENSG00000100982,-0.0628,0.2339,24,"Non-specific - Transcription"
TRPC4AP,ENSG00000100991,-0.0218,0.1353,24,"Non-specific - Transcription"
PRPF6,ENSG00000101161,-0.0697,0.2061,24,"Non-specific - Transcription"
MTG2,ENSG00000101181,-0.0402,0.1636,24,"Non-specific - Transcription"
GMEB2,ENSG00000101216,-0.0122,0.1163,24,"Non-specific - Transcription"
CHMP4B,ENSG00000101421,0.0011,0.1454,24,"Non-specific - Transcription"
ABCD1,ENSG00000101986,0.0001,0.1867,24,"Non-specific - Transcription"
EMD,ENSG00000102119,-0.0416,0.2439,24,"Non-specific - Transcription"
MGRN1,ENSG00000102858,-0.0593,0.1695,24,"Non-specific - Transcription"
HSF4,ENSG00000102878,-0.0668,0.1771,24,"Non-specific - Transcription"
AXIN1,ENSG00000103126,-0.0404,0.1760,24,"Non-specific - Transcription"
NPRL3,ENSG00000103148,-0.0251,0.2316,24,"Non-specific - Transcription"
MPG,ENSG00000103152,-0.0025,0.1138,24,"Non-specific - Transcription"
CLCN7,ENSG00000103249,-0.0275,0.1501,24,"Non-specific - Transcription"
FBXO31,ENSG00000103264,-0.0680,0.1983,24,"Non-specific - Transcription"
EEF2K,ENSG00000103319,-0.0586,0.1942,24,"Non-specific - Transcription"
DNAJA3,ENSG00000103423,-0.0275,0.1528,24,"Non-specific - Transcription"
BFAR,ENSG00000103429,-0.0364,0.1265,24,"Non-specific - Transcription"
NOMO1,ENSG00000103512,-0.0067,0.1032,24,"Non-specific - Transcription"
EEF1D,ENSG00000104529,-0.0328,0.1429,24,"Non-specific - Transcription"
PLEKHJ1,ENSG00000104886,0.0031,0.1171,24,"Non-specific - Transcription"
SF3A2,ENSG00000104897,-0.0648,0.2266,24,"Non-specific - Transcription"
TBC1D17,ENSG00000104946,-0.0475,0.1797,24,"Non-specific - Transcription"
AKAP8,ENSG00000105127,-0.0498,0.1791,24,"Non-specific - Transcription"
PDCD5,ENSG00000105185,0.0039,0.1264,24,"Non-specific - Transcription"
CACTIN,ENSG00000105298,-0.0508,0.2023,24,"Non-specific - Transcription"
CCDC9,ENSG00000105321,-0.0241,0.1183,24,"Non-specific - Transcription"
BBC3,ENSG00000105327,-0.0671,0.1833,24,"Non-specific - Transcription"
CDC37,ENSG00000105401,-0.0427,0.1792,24,"Non-specific - Transcription"
NAPA,ENSG00000105402,-0.0245,0.1414,24,"Non-specific - Transcription"
PRPF31,ENSG00000105618,-0.0491,0.2133,24,"Non-specific - Transcription"
DDX49,ENSG00000105671,-0.0204,0.1455,24,"Non-specific - Transcription"
HBP1,ENSG00000105856,-0.0258,0.1729,24,"Non-specific - Transcription"
PTCD1,ENSG00000106246,-0.0366,0.1530,24,"Non-specific - Transcription"
TAF6,ENSG00000106290,-0.0428,0.2240,24,"Non-specific - Transcription"
RBM28,ENSG00000106344,-0.0130,0.1686,24,"Non-specific - Transcription"
URGCP,ENSG00000106608,-0.0371,0.1697,24,"Non-specific - Transcription"
EIF4H,ENSG00000106682,-0.0258,0.1454,24,"Non-specific - Transcription"
TESK1,ENSG00000107140,-0.0436,0.1901,24,"Non-specific - Transcription"
UBE2R2,ENSG00000107341,-0.0413,0.1356,24,"Non-specific - Transcription"
SUFU,ENSG00000107882,-0.0359,0.2036,24,"Non-specific - Transcription"
DRG2,ENSG00000108591,-0.0374,0.2265,24,"Non-specific - Transcription"
SYNGR2,ENSG00000108639,-0.0281,0.0983,24,"Non-specific - Transcription"
HDAC5,ENSG00000108840,-0.0426,0.1964,24,"Non-specific - Transcription"
DPH1,ENSG00000108963,-0.0722,0.2061,24,"Non-specific - Transcription"
SNX15,ENSG00000110025,-0.0644,0.1935,24,"Non-specific - Transcription"
CARS1,ENSG00000110619,-0.0086,0.1256,24,"Non-specific - Transcription"
FANCE,ENSG00000112039,-0.0474,0.1884,24,"Non-specific - Transcription"
FBRSL1,ENSG00000112787,-0.0656,0.1816,24,"Non-specific - Transcription"
BCL6,ENSG00000113916,-0.0464,0.1757,24,"Non-specific - Transcription"
PLXNA1,ENSG00000114554,-0.0260,0.1901,24,"Non-specific - Transcription"
RRP9,ENSG00000114767,-0.0290,0.1712,24,"Non-specific - Transcription"
EEF1B2,ENSG00000114942,-0.0240,0.1420,24,"Non-specific - Transcription"
ACTR1B,ENSG00000115073,-0.0310,0.1347,24,"Non-specific - Transcription"
EIF2B4,ENSG00000115211,-0.0284,0.1386,24,"Non-specific - Transcription"
HTRA2,ENSG00000115317,-0.0275,0.2322,24,"Non-specific - Transcription"
ZNF142,ENSG00000115568,-0.0630,0.2227,24,"Non-specific - Transcription"
ABCB6,ENSG00000115657,-0.0457,0.1906,24,"Non-specific - Transcription"
NOL10,ENSG00000115761,-0.0123,0.1575,24,"Non-specific - Transcription"
SRSF4,ENSG00000116350,-0.0297,0.2103,24,"Non-specific - Transcription"
ASH1L,ENSG00000116539,-0.0615,0.1971,24,"Non-specific - Transcription"
SRM,ENSG00000116649,-0.0122,0.1121,24,"Non-specific - Transcription"
MIIP,ENSG00000116691,-0.0164,0.1838,24,"Non-specific - Transcription"
NR4A3,ENSG00000119508,0.2392,0.4707,24,"Non-specific - Transcription"
ZBTB45,ENSG00000119574,-0.0234,0.1941,24,"Non-specific - Transcription"
KLHL29,ENSG00000119771,-0.0182,0.2043,24,"Non-specific - Transcription"
PDLIM2,ENSG00000120913,-0.0460,0.1703,24,"Non-specific - Transcription"
ZNF205,ENSG00000122386,-0.0670,0.2047,24,"Non-specific - Transcription"
EEPD1,ENSG00000122547,-0.0231,0.1605,24,"Non-specific - Transcription"
KBTBD4,ENSG00000123444,-0.0640,0.2073,24,"Non-specific - Transcription"
AGO2,ENSG00000123908,-0.0392,0.1848,24,"Non-specific - Transcription"
SNX21,ENSG00000124104,-0.0447,0.1867,24,"Non-specific - Transcription"
ZNF576,ENSG00000124444,-0.0291,0.1552,24,"Non-specific - Transcription"
NR1D1,ENSG00000126368,-0.0319,0.1918,24,"Non-specific - Transcription"
PRMT1,ENSG00000126457,-0.0248,0.2183,24,"Non-specific - Transcription"
SCAF1,ENSG00000126461,-0.0280,0.1762,24,"Non-specific - Transcription"
AHDC1,ENSG00000126705,-0.0660,0.2037,24,"Non-specific - Transcription"
INTS11,ENSG00000127054,-0.0631,0.2103,24,"Non-specific - Transcription"
UBR4,ENSG00000127481,-0.0295,0.1674,24,"Non-specific - Transcription"
SLC35E1,ENSG00000127526,-0.0196,0.0927,24,"Non-specific - Transcription"
EPS15L1,ENSG00000127527,-0.0547,0.1984,24,"Non-specific - Transcription"
GFER,ENSG00000127554,-0.0098,0.1294,24,"Non-specific - Transcription"
WDR24,ENSG00000127580,-0.0527,0.1700,24,"Non-specific - Transcription"
KDM4B,ENSG00000127663,-0.0714,0.1952,24,"Non-specific - Transcription"
ATF4,ENSG00000128272,-0.0375,0.1291,24,"Non-specific - Transcription"
CHAC1,ENSG00000128965,-0.0260,0.1112,24,"Non-specific - Transcription"
MAU2,ENSG00000129933,-0.0713,0.2111,24,"Non-specific - Transcription"
GTPBP3,ENSG00000130299,-0.0190,0.1668,24,"Non-specific - Transcription"
SLC27A1,ENSG00000130304,-0.0339,0.2395,24,"Non-specific - Transcription"
NSUN5,ENSG00000130305,-0.0314,0.1449,24,"Non-specific - Transcription"
PNPLA7,ENSG00000130653,-0.0483,0.1590,24,"Non-specific - Transcription"
TAF4,ENSG00000130699,-0.0425,0.1778,24,"Non-specific - Transcription"
ADRM1,ENSG00000130706,-0.0330,0.1565,24,"Non-specific - Transcription"
UCK1,ENSG00000130717,-0.0223,0.1571,24,"Non-specific - Transcription"
LRRC47,ENSG00000130764,-0.0425,0.1560,24,"Non-specific - Transcription"
MED18,ENSG00000130772,0.0043,0.1543,24,"Non-specific - Transcription"
PPAN,ENSG00000130810,-0.0290,0.1516,24,"Non-specific - Transcription"
EIF3G,ENSG00000130811,-0.0419,0.1805,24,"Non-specific - Transcription"
ZNF341,ENSG00000131061,-0.0600,0.1813,24,"Non-specific - Transcription"
ENSG00000131152,ENSG00000131152,-0.0300,0.1624,24,"Non-specific - Transcription"
NR1H2,ENSG00000131408,-0.0004,0.1478,24,"Non-specific - Transcription"
STARD3,ENSG00000131748,-0.0119,0.1455,24,"Non-specific - Transcription"
ILKAP,ENSG00000132323,-0.0445,0.2018,24,"Non-specific - Transcription"
CLUH,ENSG00000132361,-0.0351,0.1555,24,"Non-specific - Transcription"
MYBBP1A,ENSG00000132382,-0.0605,0.1548,24,"Non-specific - Transcription"
EIF5A,ENSG00000132507,-0.0194,0.1450,24,"Non-specific - Transcription"
CEP20,ENSG00000133393,-0.0237,0.1491,24,"Non-specific - Transcription"
BMAL1,ENSG00000133794,-0.0315,0.1622,24,"Non-specific - Transcription"
RNF122,ENSG00000133874,-0.0432,0.2363,24,"Non-specific - Transcription"
DPF2,ENSG00000133884,-0.0562,0.2447,24,"Non-specific - Transcription"
CDK7,ENSG00000134058,-0.0131,0.1386,24,"Non-specific - Transcription"
TRIM45,ENSG00000134253,-0.0364,0.2192,24,"Non-specific - Transcription"
LDHA,ENSG00000134333,-0.0099,0.1528,24,"Non-specific - Transcription"
RSAD1,ENSG00000136444,-0.0544,0.1647,24,"Non-specific - Transcription"
IMP4,ENSG00000136718,-0.0102,0.1159,24,"Non-specific - Transcription"
ST6GALNAC4,ENSG00000136840,-0.0055,0.0957,24,"Non-specific - Transcription"
TMEM63B,ENSG00000137216,-0.0212,0.1440,24,"Non-specific - Transcription"
TJAP1,ENSG00000137221,-0.0449,0.2362,24,"Non-specific - Transcription"
MAP2K5,ENSG00000137764,-0.0479,0.1998,24,"Non-specific - Transcription"
THUMPD2,ENSG00000138050,-0.0157,0.1801,24,"Non-specific - Transcription"
ANKRD52,ENSG00000139645,-0.0610,0.1950,24,"Non-specific - Transcription"
MAN2C1,ENSG00000140400,-0.0636,0.2314,24,"Non-specific - Transcription"
ULK3,ENSG00000140474,-0.0228,0.1371,24,"Non-specific - Transcription"
POLG,ENSG00000140521,-0.0408,0.1697,24,"Non-specific - Transcription"
ARMC5,ENSG00000140691,-0.0219,0.1594,24,"Non-specific - Transcription"
DHX38,ENSG00000140829,-0.0655,0.2142,24,"Non-specific - Transcription"
NOL3,ENSG00000140939,-0.0159,0.1799,24,"Non-specific - Transcription"
TCF25,ENSG00000141002,-0.0156,0.1238,24,"Non-specific - Transcription"
KSR1,ENSG00000141068,-0.0372,0.1276,24,"Non-specific - Transcription"
IMPA2,ENSG00000141401,-0.0307,0.1031,24,"Non-specific - Transcription"
CSNK1D,ENSG00000141551,-0.0363,0.1653,24,"Non-specific - Transcription"
FOXK2,ENSG00000141568,-0.0462,0.1855,24,"Non-specific - Transcription"
BRD4,ENSG00000141867,-0.0443,0.1673,24,"Non-specific - Transcription"
DUS3L,ENSG00000141994,-0.0388,0.1453,24,"Non-specific - Transcription"
DPP9,ENSG00000142002,-0.0251,0.1501,24,"Non-specific - Transcription"
URB1,ENSG00000142207,-0.0229,0.2185,24,"Non-specific - Transcription"
ZNF787,ENSG00000142409,-0.0237,0.1442,24,"Non-specific - Transcription"
TIMM29,ENSG00000142444,-0.0291,0.1519,24,"Non-specific - Transcription"
NOSIP,ENSG00000142546,-0.0221,0.1219,24,"Non-specific - Transcription"
RERE,ENSG00000142599,-0.0546,0.1906,24,"Non-specific - Transcription"
ZNF593,ENSG00000142684,-0.0082,0.1104,24,"Non-specific - Transcription"
MOB3C,ENSG00000142961,-0.0318,0.1144,24,"Non-specific - Transcription"
ZNF687,ENSG00000143373,-0.0263,0.1052,24,"Non-specific - Transcription"
PI4KB,ENSG00000143393,-0.0699,0.2145,24,"Non-specific - Transcription"
GATAD2B,ENSG00000143614,-0.0653,0.2121,24,"Non-specific - Transcription"
ARF1,ENSG00000143761,0.0062,0.1005,24,"Non-specific - Transcription"
WNT9A,ENSG00000143816,-0.0448,0.2068,24,"Non-specific - Transcription"
BOD1,ENSG00000145919,-0.0257,-0.3119,24,"Non-specific - Transcription"
GIGYF1,ENSG00000146830,-0.0867,0.2288,24,"Non-specific - Transcription"
ZNF7,ENSG00000147789,-0.0726,0.2158,24,"Non-specific - Transcription"
REXO4,ENSG00000148300,-0.0288,0.1612,24,"Non-specific - Transcription"
GTF3C5,ENSG00000148308,-0.0596,0.2411,24,"Non-specific - Transcription"
CIZ1,ENSG00000148337,-0.0487,0.1823,24,"Non-specific - Transcription"
LRSAM1,ENSG00000148356,-0.0260,0.1979,24,"Non-specific - Transcription"
POLR3A,ENSG00000148606,-0.0662,0.1902,24,"Non-specific - Transcription"
PPRC1,ENSG00000148840,-0.0169,0.1701,24,"Non-specific - Transcription"
ARFGAP2,ENSG00000149182,-0.0140,0.1382,24,"Non-specific - Transcription"
CPSF7,ENSG00000149532,-0.0499,0.2112,24,"Non-specific - Transcription"
VPS51,ENSG00000149823,-0.0378,0.1305,24,"Non-specific - Transcription"
DHX37,ENSG00000150990,-0.0318,0.1446,24,"Non-specific - Transcription"
MZT2B,ENSG00000152082,0.0145,0.1015,24,"Non-specific - Transcription"
HNRNPDL,ENSG00000152795,-0.0448,0.2686,24,"Non-specific - Transcription"
UBALD1,ENSG00000153443,-0.0394,0.1704,24,"Non-specific - Transcription"
PLCL2,ENSG00000154822,-0.0376,-0.2981,24,"Non-specific - Transcription"
ST3GAL2,ENSG00000157350,-0.0680,0.2177,24,"Non-specific - Transcription"
PANK4,ENSG00000157881,-0.0523,0.1801,24,"Non-specific - Transcription"
DEDD,ENSG00000158796,-0.0322,0.1621,24,"Non-specific - Transcription"
FHIP2B,ENSG00000158863,-0.0088,0.1222,24,"Non-specific - Transcription"
ZNF362,ENSG00000160094,-0.0687,0.2348,24,"Non-specific - Transcription"
SAFB,ENSG00000160633,-0.0376,0.1762,24,"Non-specific - Transcription"
CHTOP,ENSG00000160679,-0.0132,0.1452,24,"Non-specific - Transcription"
ENTREP3,ENSG00000160767,-0.0543,0.1946,24,"Non-specific - Transcription"
CPSF4,ENSG00000160917,-0.0288,0.1314,24,"Non-specific - Transcription"
ZNF333,ENSG00000160961,-0.0688,0.2411,24,"Non-specific - Transcription"
SQSTM1,ENSG00000161011,-0.0379,0.1562,24,"Non-specific - Transcription"
RPL8,ENSG00000161016,-0.0402,0.1491,24,"Non-specific - Transcription"
EMC10,ENSG00000161671,-0.0073,0.1280,24,"Non-specific - Transcription"
SPSB3,ENSG00000162032,-0.0488,0.1666,24,"Non-specific - Transcription"
UBXN1,ENSG00000162191,-0.0369,0.2004,24,"Non-specific - Transcription"
TAF6L,ENSG00000162227,-0.0255,0.1592,24,"Non-specific - Transcription"
ZFPL1,ENSG00000162300,-0.0130,0.1456,24,"Non-specific - Transcription"
PKDCC,ENSG00000162878,-0.0335,0.2250,24,"Non-specific - Transcription"
B3GALNT2,ENSG00000162885,-0.0301,0.1245,24,"Non-specific - Transcription"
VPS72,ENSG00000163159,-0.0309,0.2060,24,"Non-specific - Transcription"
YY1AP1,ENSG00000163374,-0.0675,0.1840,24,"Non-specific - Transcription"
RNF25,ENSG00000163481,-0.0559,0.2172,24,"Non-specific - Transcription"
MON1A,ENSG00000164077,-0.0242,0.1417,24,"Non-specific - Transcription"
RAD54L2,ENSG00000164080,-0.0318,0.1587,24,"Non-specific - Transcription"
DAGLB,ENSG00000164535,-0.0112,0.1353,24,"Non-specific - Transcription"
BRI3,ENSG00000164713,0.0092,0.1192,24,"Non-specific - Transcription"
DNAAF5,ENSG00000164818,-0.0441,0.2104,24,"Non-specific - Transcription"
SUN1,ENSG00000164828,-0.0754,0.2083,24,"Non-specific - Transcription"
INTS1,ENSG00000164880,-0.0400,0.1676,24,"Non-specific - Transcription"
FOXK1,ENSG00000164916,-0.0458,0.1849,24,"Non-specific - Transcription"
METTL2B,ENSG00000165055,-0.0061,0.1648,24,"Non-specific - Transcription"
NOL6,ENSG00000165271,-0.0230,0.1419,24,"Non-specific - Transcription"
INPPL1,ENSG00000165458,-0.0343,0.2151,24,"Non-specific - Transcription"
ZFYVE1,ENSG00000165861,-0.0366,0.1427,24,"Non-specific - Transcription"
ZNF319,ENSG00000166188,-0.0330,0.2581,24,"Non-specific - Transcription"
ALKBH3,ENSG00000166199,-0.0393,0.2282,24,"Non-specific - Transcription"
PLEKHF1,ENSG00000166289,-0.0498,0.1746,24,"Non-specific - Transcription"
ZNF592,ENSG00000166716,-0.0463,0.2151,24,"Non-specific - Transcription"
MARS1,ENSG00000166986,0.0010,0.1099,24,"Non-specific - Transcription"
ENGASE,ENSG00000167280,-0.0431,0.2045,24,"Non-specific - Transcription"
ZNF668,ENSG00000167394,-0.0050,0.1532,24,"Non-specific - Transcription"
EEF2,ENSG00000167658,-0.0132,0.1043,24,"Non-specific - Transcription"
UBXN6,ENSG00000167671,-0.0050,0.1228,24,"Non-specific - Transcription"
HDGFL2,ENSG00000167674,-0.0894,0.2251,24,"Non-specific - Transcription"
NXN,ENSG00000167693,-0.0430,0.1892,24,"Non-specific - Transcription"
SLC43A2,ENSG00000167703,-0.0444,0.1730,24,"Non-specific - Transcription"
MLST8,ENSG00000167965,-0.0138,0.1226,24,"Non-specific - Transcription"
E4F1,ENSG00000167967,-0.0865,0.2105,24,"Non-specific - Transcription"
SRRM2,ENSG00000167978,-0.0596,0.1829,24,"Non-specific - Transcription"
VPS37C,ENSG00000167987,-0.0312,0.1061,24,"Non-specific - Transcription"
SF1,ENSG00000168066,-0.0580,0.2011,24,"Non-specific - Transcription"
THAP11,ENSG00000168286,-0.0356,0.1935,24,"Non-specific - Transcription"
TMUB2,ENSG00000168591,-0.0606,0.2240,24,"Non-specific - Transcription"
ZSWIM1,ENSG00000168612,-0.0644,0.2032,24,"Non-specific - Transcription"
C2orf68,ENSG00000168887,-0.0684,0.2097,24,"Non-specific - Transcription"
VAMP5,ENSG00000168899,-0.0167,0.1774,24,"Non-specific - Transcription"
MECP2,ENSG00000169057,-0.0471,0.2204,24,"Non-specific - Transcription"
HEXD,ENSG00000169660,-0.0122,0.1036,24,"Non-specific - Transcription"
DUS1L,ENSG00000169718,-0.0291,0.1407,24,"Non-specific - Transcription"
GPS1,ENSG00000169727,-0.0074,0.1188,24,"Non-specific - Transcription"
BRD3,ENSG00000169925,-0.0562,0.2032,24,"Non-specific - Transcription"
ZFPM2,ENSG00000169946,-0.0758,-0.2884,24,"Non-specific - Transcription"
ZNF764,ENSG00000169951,0.0007,0.1332,24,"Non-specific - Transcription"
ZNF768,ENSG00000169957,-0.0419,0.1841,24,"Non-specific - Transcription"
ZNF282,ENSG00000170265,-0.0607,0.1873,24,"Non-specific - Transcription"
IRF2BP1,ENSG00000170604,-0.0573,0.2033,24,"Non-specific - Transcription"
ZNF672,ENSG00000171161,-0.0174,0.1384,24,"Non-specific - Transcription"
TRIM8,ENSG00000171206,-0.0002,0.1172,24,"Non-specific - Transcription"
ZNF524,ENSG00000171443,-0.0149,0.1122,24,"Non-specific - Transcription"
ZNF584,ENSG00000171574,-0.0069,0.1648,24,"Non-specific - Transcription"
PWWP2B,ENSG00000171813,-0.0078,0.1310,24,"Non-specific - Transcription"
MRM3,ENSG00000171861,-0.0297,0.1025,24,"Non-specific - Transcription"
POP7,ENSG00000172336,-0.0263,0.1440,24,"Non-specific - Transcription"
METAP1D,ENSG00000172878,-0.0410,0.3008,24,"Non-specific - Transcription"
KAT5,ENSG00000172977,-0.0434,0.2045,24,"Non-specific - Transcription"
PPP1R14B,ENSG00000173457,-0.0173,0.1287,24,"Non-specific - Transcription"
ZNRD2,ENSG00000173465,-0.0135,0.1222,24,"Non-specific - Transcription"
ZNF622,ENSG00000173545,0.0124,0.0954,24,"Non-specific - Transcription"
STAT5B,ENSG00000173757,-0.0599,0.2258,24,"Non-specific - Transcription"
EIF1,ENSG00000173812,-0.0348,0.1556,24,"Non-specific - Transcription"
CTU2,ENSG00000174177,-0.0136,0.1351,24,"Non-specific - Transcription"
BRMS1,ENSG00000174744,-0.0272,0.0898,24,"Non-specific - Transcription"
SH3BP5L,ENSG00000175137,-0.0466,0.1713,24,"Non-specific - Transcription"
ZNF408,ENSG00000175213,-0.0166,0.1521,24,"Non-specific - Transcription"
MED16,ENSG00000175221,-0.0065,0.1176,24,"Non-specific - Transcription"
SART1,ENSG00000175467,-0.0265,0.1850,24,"Non-specific - Transcription"
C11orf68,ENSG00000175573,-0.0713,0.2208,24,"Non-specific - Transcription"
MLXIP,ENSG00000175727,-0.0582,0.1685,24,"Non-specific - Transcription"
CTDNEP1,ENSG00000175826,-0.0424,0.1701,24,"Non-specific - Transcription"
UBE2O,ENSG00000175931,-0.0564,0.1615,24,"Non-specific - Transcription"
AMIGO3,ENSG00000176020,-0.0228,0.1332,24,"Non-specific - Transcription"
CHMP6,ENSG00000176108,-0.0275,0.1568,24,"Non-specific - Transcription"
UFSP1,ENSG00000176125,-0.0152,0.1396,24,"Non-specific - Transcription"
MYPOP,ENSG00000176182,-0.0264,0.1528,24,"Non-specific - Transcription"
ANAPC2,ENSG00000176248,-0.0571,0.1740,24,"Non-specific - Transcription"
SGF29,ENSG00000176476,-0.0500,0.2233,24,"Non-specific - Transcription"
USF3,ENSG00000176542,-0.0285,0.1584,24,"Non-specific - Transcription"
FAM89B,ENSG00000176973,-0.0485,0.1835,24,"Non-specific - Transcription"
ULK1,ENSG00000177169,-0.0247,0.1199,24,"Non-specific - Transcription"
TOP3A,ENSG00000177302,-0.0420,0.1827,24,"Non-specific - Transcription"
MIEF2,ENSG00000177427,-0.0684,0.2093,24,"Non-specific - Transcription"
NR2C2,ENSG00000177463,-0.0724,0.2276,24,"Non-specific - Transcription"
ACAD9,ENSG00000177646,-0.0039,0.1339,24,"Non-specific - Transcription"
TMEM94,ENSG00000177728,-0.0106,0.1423,24,"Non-specific - Transcription"
FLII,ENSG00000177731,-0.0502,0.1821,24,"Non-specific - Transcription"
BOLA1,ENSG00000178096,-0.0187,0.1379,24,"Non-specific - Transcription"
PLEC,ENSG00000178209,-0.0489,0.1789,24,"Non-specific - Transcription"
GTPBP6,ENSG00000178605,-0.0136,0.1220,24,"Non-specific - Transcription"
ZBTB7A,ENSG00000178951,-0.0326,0.1850,24,"Non-specific - Transcription"
RRS1,ENSG00000179041,-0.0257,0.1252,24,"Non-specific - Transcription"
PER1,ENSG00000179094,-0.0512,0.1851,24,"Non-specific - Transcription"
CITED4,ENSG00000179862,-0.0287,0.1305,24,"Non-specific - Transcription"
ZNF784,ENSG00000179922,-0.0614,0.1971,24,"Non-specific - Transcription"
EXOC3,ENSG00000180104,-0.0451,0.1841,24,"Non-specific - Transcription"
HOXC9,ENSG00000180806,-0.0437,0.1756,24,"Non-specific - Transcription"
PSMG4,ENSG00000180822,-0.0143,0.1048,24,"Non-specific - Transcription"
FKRP,ENSG00000181027,-0.0180,0.1889,24,"Non-specific - Transcription"
TMEM259,ENSG00000182087,-0.0418,0.1770,24,"Non-specific - Transcription"
ARL6IP4,ENSG00000182196,-0.0019,0.1133,24,"Non-specific - Transcription"
NPLOC4,ENSG00000182446,-0.0331,0.1504,24,"Non-specific - Transcription"
WASH6P,ENSG00000182484,-0.0524,0.1788,24,"Non-specific - Transcription"
TBL3,ENSG00000183751,-0.0523,0.1761,24,"Non-specific - Transcription"
ZNF703,ENSG00000183779,-0.0466,0.1839,24,"Non-specific - Transcription"
IRAK1,ENSG00000184216,-0.0189,0.1392,24,"Non-specific - Transcription"
CMSS1,ENSG00000184220,-0.0346,0.1855,24,"Non-specific - Transcription"
TSSC4,ENSG00000184281,-0.0137,0.1510,24,"Non-specific - Transcription"
NOC4L,ENSG00000184967,-0.0298,0.1626,24,"Non-specific - Transcription"
SIVA1,ENSG00000184990,-0.0160,0.1403,24,"Non-specific - Transcription"
UBOX5,ENSG00000185019,-0.0529,0.1846,24,"Non-specific - Transcription"
NELFA,ENSG00000185049,-0.0583,0.2028,24,"Non-specific - Transcription"
RXRA,ENSG00000186350,-0.0262,0.1479,24,"Non-specific - Transcription"
GPATCH8,ENSG00000186566,-0.0983,0.2123,24,"Non-specific - Transcription"
CEACAM19,ENSG00000186567,-0.0596,0.2067,24,"Non-specific - Transcription"
HEXIM1,ENSG00000186834,-0.0063,0.1456,24,"Non-specific - Transcription"
DUSP28,ENSG00000188542,-0.0497,0.1768,24,"Non-specific - Transcription"
MSL1,ENSG00000188895,-0.0641,0.2182,24,"Non-specific - Transcription"
NOC2L,ENSG00000188976,-0.0346,0.1474,24,"Non-specific - Transcription"
STK40,ENSG00000196182,-0.0440,0.1646,24,"Non-specific - Transcription"
GTF2IRD2,ENSG00000196275,-0.0510,0.2252,24,"Non-specific - Transcription"
ZNF777,ENSG00000196453,-0.0559,0.1858,24,"Non-specific - Transcription"
NCOR2,ENSG00000196498,-0.0595,0.1839,24,"Non-specific - Transcription"
BORCS6,ENSG00000196544,-0.0063,0.1345,24,"Non-specific - Transcription"
NOP9,ENSG00000196943,-0.0271,0.1547,24,"Non-specific - Transcription"
PDGFA,ENSG00000197461,-0.0189,0.1325,24,"Non-specific - Transcription"
MIB2,ENSG00000197530,-0.0297,0.1522,24,"Non-specific - Transcription"
PHF2,ENSG00000197724,-0.0780,0.2298,24,"Non-specific - Transcription"
ATAD3A,ENSG00000197785,-0.0135,0.1218,24,"Non-specific - Transcription"
ZNF71,ENSG00000197951,-0.0474,0.2377,24,"Non-specific - Transcription"
UCKL1,ENSG00000198276,-0.0729,0.2067,24,"Non-specific - Transcription"
PIM3,ENSG00000198355,-0.0133,0.1293,24,"Non-specific - Transcription"
ZNF511,ENSG00000198546,-0.0351,0.1887,24,"Non-specific - Transcription"
GPATCH3,ENSG00000198746,-0.0183,0.1442,24,"Non-specific - Transcription"
